Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Subject: Weekly status report

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Taylor Khan",Safe Email,no,no,"The provided text itself contains no suspicious links, requests for personal information, or immediate red flags. It strongly implies a missing attachment or link that would contain ""minutes"" or ""action items""; without that malicious component, the text alone is not a phishing attempt.",70
"Hi there, this is an urgent notice regarding your account. Your access will be limited within 24 hours. To avoid interruption, complete the form now. This offer is last chance and expires midnight. Follow the instructions now.

Keywords: hurry expires midnight expires today immediate

Sincerely,
Riley Nguyen",Phishing Email,yes,yes,"Uses high-pressure tactics, false urgency (""urgent notice,"" ""within 24 hours,"" ""last chance,"" ""expires midnight""), and a threat (""access will be limited"") to induce the recipient into immediately acting on an unspecified ""form.""",100
"Subject: Team lunch planning

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Thanks for reviewing the document.

Best,
Casey Martinez",Safe Email,no,no,"The email content is generic and contains no suspicious links, attachments, or requests for sensitive information.",90
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: delete after reading, private, noreply, attachment

Security Team,
Taylor Nguyen",Phishing Email,yes,yes,"Generic greeting, vague notification, and an attempt to trick the user into clicking a link or opening an attachment.",95
"Subject: Invoice confirmation

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Sam Wong",Safe Email,yes,no,"The subject ""Invoice confirmation"" is inconsistent with the body content about ""sync notes"" and an ""attached document,"" a common phishing tactic to trick recipients into opening a malicious attachment.",95
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: cards, iraq, international issues, remembered you, widower, contract

Security Team,
Taylor Lee",Phishing Email,yes,yes,"Classic social engineering with a false urgency, emergency money request (""stolen wallet abroad""), and attempts to elicit sympathy (widower).",100
"Subject: Welcome aboard

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Avery Kim",Safe Email,no,no,"The email is professional, uses work-related jargon (PR, analysis), and lacks common phishing indicators like suspicious links, requests for sensitive information, urgency, or threats.",90
"Attention, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: spread, share, noreply, confidential

Support Desk,
Casey Nguyen",Phishing Email,yes,yes,Vague notification from a generic sender combined with a direct call to click an unspecified link or open an attachment are common phishing tactics.,95
"Account holder, this is an expires notice regarding your account. Your access will expire soon. To avoid interruption, complete the form now. This offer is time sensitive and ends soon. Follow the instructions now.

Keywords: instantly urgent

Compliance Team,
Casey Garcia",Phishing Email,yes,yes,"Generic greeting, creates urgency/threat of account expiration, and demands immediate action to ""complete the form"" to avoid interruption.",100
"Subject: Welcome aboard

Sharing the revised documentation with examples. The endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Cameron Martinez",Safe Email,no,no,"The email content appears to be a standard professional communication, discussing documentation and a meeting, without any typical phishing indicators like requests for sensitive data, suspicious links (none provided), urgency, or grammatical errors.",90
"Hello, congratulations! You are the winner of a prize. To redeem your gift of $1,200, please provide your account number to process the total. This offer is limited time.

Keywords: money jackpot

Compliance Team,
Taylor Brown",Phishing Email,yes,yes,"Unexpected prize, request for account number, and artificial urgency are classic phishing tactics.",100
"Hi there, this is the fraud prevention compliance team. There are policy concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: confidential policy

IT Desk,
Alex Brown",Phishing Email,yes,yes,"Uses urgent threats, vague sender/problem, and asks to follow ""confidential steps"" to resolve an unspecified issue.",100
"Subject: Research discussion

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Taylor Brown",Safe Email,yes,no,"Contains an implied attachment, a common vector for delivering malware or phishing documents.",85
"Subject: Networking event details

Thanks for attending the workshop. Here are links to references and the slide deck.

Let me know if the timing works for you.

Best,
Avery Brown",Safe Email,yes,no,"Mentions links but none are present in the text; vague request for ""timing"" attempts to engage the recipient, common in social engineering for pre-phishing reconnaissance.",75
"Account holder, congratulations! You are the selected recipient of a prize. To collect your gift of £2,500, please provide your credit card to process the amount. This offer is limited time.

Keywords: amount deposit

Compliance Team,
Jordan Garcia",Phishing Email,yes,yes,"Asks for credit card details to ""collect a prize,"" a classic advance-fee scam/phishing tactic.",100
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: customer service, virus, infection, support team, system administrator, upgrade

Security Team,
Alex Nguyen",Phishing Email,yes,yes,"It creates urgency about malware and directs users to click an unknown link for a ""fix,"" a common phishing tactic.",95
"Subject: Project update

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Jamie Wong",Safe Email,no,no,"The email is a routine project update with no suspicious links, requests for sensitive information, or urgency.",95
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: we talked, hospital, cards, remembered you, zelle, businessman

Compliance Team,
Cameron Garcia",Phishing Email,yes,yes,"The email uses a common emergency cash scam tactic, requesting money due to a stolen wallet, and the sender's listed affiliation (""Compliance Team"") is highly inconsistent with a personal loan request.",95
"Subject: Training session notes

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Thanks for reviewing the document.

Best,
Sam Garcia",Safe Email,no,no,"The email content lacks common phishing indicators like suspicious links, requests for sensitive information, urgency, or obvious grammatical errors.",80
"Hi there, final warning. Failure to respond will block your account. Immediate action is required to avoid fine. Your case will be referred to prosecution if unresolved.

Keywords: prosecution judge legal action

Account Services,
Jordan Kim",Phishing Email,yes,yes,"Uses threats (account block, fine, prosecution) and extreme urgency to manipulate recipient into immediate action.",100
"Hello, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: sincere, payment verification, soldier

Compliance Team,
Jordan Martinez",Phishing Email,yes,yes,"Classic ""traveler in distress"" scam, requesting urgent funds due to a fabricated emergency from an alleged known contact.",98
"Dear customer, congratulations! You are the selected recipient of a reward. To redeem your gift of ₹80,000, please provide your routing number to process the total. This deal is limited time.

Keywords: sum discount account number payment

Compliance Team,
Sam Brown",Phishing Email,yes,yes,Offers unsolicited reward and urgently requests sensitive financial information (routing number) for redemption.,100
"Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: login, access code, verification code

IT Desk,
Sam Wong",Phishing Email,yes,yes,"Asks for username, password, 2FA code, AND recovery key together, which is highly suspicious and attempts to harvest multiple sensitive credentials.",100
"Notice, final warning. Failure to respond will freeze your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: desist warrant block cancel

Sincerely,
Riley Patel",Phishing Email,yes,yes,"Uses urgent threats (account freeze, prosecution) and high pressure to induce immediate action, a common phishing tactic.",95
"Dear user, your account has been restricted. Use the secure link to update password and restore access. Enter your verification code to continue.

Keywords: update password username backup codes

Regards,
Morgan Martinez",Phishing Email,yes,yes,"Generic greeting, creates urgency, directs user to click a link to update credentials and enter a verification code.",95
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: alert, visit, private, attachment, auto-generated, go to

Compliance Team,
Riley Khan",Phishing Email,yes,yes,"Generic greeting, vague notification, call to click unknown link and open attachment, and lack of specific sender are strong phishing indicators.",95
"Notice, this is the customs security team. There are policy concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a restriction.

Keywords: manager instagram president immigration security

Account Services,
Alex Wong",Phishing Email,yes,yes,"Impersonates customs security, creates urgency and threat of restriction, vague ""policy concerns,"" and includes suspicious, irrelevant keywords.",100
"Account holder, this is the cia compliance team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a restriction.

Keywords: ceo homeland security visa

Security Team,
Cameron Wong",Phishing Email,yes,yes,"Impersonates a false government entity (CIA), uses generic salutation, creates false urgency and threats, and requests immediate action via ""confidential steps.""",100
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: notification, noreply, confidential, click now, do not forward, notice

Compliance Team,
Avery Martinez",Phishing Email,yes,yes,"Generic greeting, vague notification, urgent call to click a link/open attachment.",95
"Subject: Welcome aboard

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Jamie Brown",Safe Email,no,no,"The email is generic and references an external document, but lacks a direct malicious link, attachment, or explicit request for sensitive information in the provided content.",80
"Account holder, your account has been suspended. Use the secure link to reset password and restore access. Enter your verification code to continue.

Keywords: forgot password preferences

Support Desk,
Cameron Garcia",Phishing Email,yes,yes,"Generic salutation, urgent and threatening tone, requests immediate action for sensitive account recovery.",95
"Subject: Workshop recap

Thanks for attending the workshop. Here are links to references and the slide deck.

Thanks for reviewing the document.

Best,
Cameron Garcia",Safe Email,no,no,"The provided email content does not contain malicious links, requests for sensitive information, or clear phishing indicators.",80
"Subject: Weekly status report

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Thanks for reviewing the document.

Best,
Casey Kim",Safe Email,no,no,"The email is a meeting confirmation without suspicious links, attachments, or requests for sensitive information.",90
"Hello, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: expires today, 24 hours, limited offer

Security Team,
Avery Khan",Phishing Email,yes,yes,"Uses urgent, vague language, a threat of account expiration, and demands immediate action, common phishing tactics.",95
"Subject: Project update

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Thanks for reviewing the document.

Best,
Alex Lee",Safe Email,no,no,"The provided email text is a generic work update and does not contain any suspicious links, attachments, or requests for sensitive information.",90
"Subject: Onboarding checklist

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Sam Garcia",Safe Email,no,no,"The email content does not contain suspicious links, requests for sensitive information, or urgent/threatening language. It reads like a standard professional communication.",85
"Dear user, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: pin, recovery key, access code, verification code, two factor

Regards,
Riley Lee",Phishing Email,yes,yes,"Generic greeting, creates urgency, and requests highly sensitive credentials (username, 2FA code, recovery key) in an suspicious context.",100
"Subject: Lab booking confirmation

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Jamie Patel",Safe Email,yes,no,"The subject line ""Lab booking confirmation"" is completely unrelated to the email body discussing a ""draft proposal"" for a ""client"" and ""slides,"" which is a common phishing tactic to mislead recipients.",90
"Subject: Meeting follow-up

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Feel free to add notes before we meet.

Best,
Avery Lee",Safe Email,no,no,"The email is a standard meeting confirmation with no suspicious links, requests for sensitive information, or unusual language.",95
"Subject: Team lunch planning

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Feel free to add notes before we meet.

Best,
Taylor Wong",Safe Email,yes,no,"The email states ""the updated agenda for next week is included below"" and asks for comments, but no agenda, attachment, or link is present. This discrepancy is a common tactic in phishing to prompt a reply or interaction that can then be exploited.",85
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: limited time, act fast, rush

Regards,
Alex Patel",Phishing Email,yes,yes,"Uses urgent language and threats of account expiration to pressure immediate action, typical of phishing.",100
"Subject: Budget planning

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Jamie Nguyen",Safe Email,no,no,The email content is professional and lacks typical phishing red flags. A malicious attachment or spoofed sender would be the primary phishing risk.,85
"Subject: Code review summary

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Thanks for reviewing the document.

Best,
Morgan Wong",Safe Email,no,no,No malicious links or direct requests for sensitive information are present.,90
"Subject: Welcome aboard

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

I'll share the slides later today.

Best,
Cameron Wong",Safe Email,no,no,"The email content lacks typical phishing indicators such as suspicious links/attachments, requests for personal information, or urgent/threatening language. It appears to be a standard business communication.",90
"Hello, final warning. Failure to respond will restrict your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: block violation default warrant

Security Team,
Jordan Nguyen",Phishing Email,yes,yes,"The email uses urgent, threatening language and fear-mongering (""prosecution"") to pressure the recipient into immediate action, a common phishing tactic.",100
"Attention, congratulations! You are the selected recipient of a prize. To redeem your payment of $10,000, please provide your account number to process the sum. This deal is available today only.

Keywords: help me 10,000 bitcoin

Support Desk,
Morgan Garcia",Phishing Email,yes,yes,Unsolicited prize requiring bank account details with false urgency.,100
"Attention, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: sensitive, spread, download, system generated, notification, classified

Security Team,
Cameron Patel",Phishing Email,yes,yes,"Vague notification without context, urgent call to click a link/attachment, and lack of personalization are strong phishing indicators.",95
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: network admin, repair, customer service, antivirus

Support Desk,
Avery Khan",Phishing Email,yes,yes,"Creates urgency/fear (malware), requests immediate action (install patch), and directs to a potentially malicious external link, impersonating IT.",95
"Subject: Training session notes

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Cameron Brown",Safe Email,no,no,"No suspicious links, unusual requests, urgent demands, or grammatical errors in the provided content. Looks like a routine reminder.",90
"Dear user, congratulations! You are the selected recipient of a reward. To collect your payment of ₹80,000, please provide your routing number to process the total. This deal is available today only.

Keywords: offer deal sum profit sweepstakes

Risk Operations,
Cameron Patel",Phishing Email,yes,yes,Unsolicited reward requiring sensitive banking details with urgency.,100
"Subject: Research discussion

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Casey Kim",Safe Email,no,no,"No malicious links, attachments, or direct requests for sensitive information.",85
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: conference, oil rig, we met, we talked

Security Team,
Taylor Brown",Phishing Email,yes,yes,"Emergency money request, vague details, and creates a sense of urgency.",100
"Subject: Weekly status report

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Jamie Singh",Safe Email,no,no,"Standard meeting confirmation with no suspicious links, attachments, or requests.",90
"Dear user, final warning. Failure to respond will block your account. Immediate action is required to avoid fine. Your case will be referred to prosecution if unresolved.

Keywords: prosecution limit lawsuit legal action

Account Services,
Sam Wong",Phishing Email,yes,yes,"Uses scare tactics, generic salutation, and threats of account blockage, fines, and prosecution to create urgency.",100
"Subject: Invoice confirmation

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Casey Wong",Safe Email,yes,no,"Subject line ""Invoice confirmation"" does not match body content about a ""draft proposal,"" a common phishing tactic to mislead recipients.",90
"Subject: Performance feedback

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

I'll share the slides later today.

Best,
Casey Wong",Safe Email,no,no,"No suspicious links, attachments, or requests for sensitive information.",80
"Dear user, we detected unusual activity on your account. To authenticate access, please validate your information. Your account may be locked until you recover it.

Keywords: confirm breach deactivated unusual activity

Security Team,
Riley Singh",Phishing Email,yes,yes,"Generic greeting, sense of urgency, and request to ""validate your information"" are common phishing tactics to trick users into revealing credentials.",100
"Subject: Networking event details

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Jordan Garcia",Safe Email,yes,no,"The subject line (""Networking event details"") does not match the content of the email (""training session tomorrow""), which is a common phishing tactic to create confusion.",85
"Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: medical conference, personal story, payment verification, unusual, sudden emergency

Sincerely,
Morgan Khan",Phishing Email,yes,yes,"Unsolicited request for money, urgent fabricated situation, social engineering (mentioning shared event), and vague repayment are classic scam tactics.",98
"Dear customer, your profile has been locked. Use the secure link to verify your username and restore access. Enter your 2FA code to continue.

Keywords: activation code 2fa

Support Desk,
Cameron Singh",Phishing Email,yes,yes,"Creates urgency, prompts clicking a link to restore access, and suspiciously asks for a 2FA code via that link, all common phishing tactics.",95
"Dear customer, this is the attorney accounts team. There are security violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: customs norton account fbi ceo

Sincerely,
Sam Wong",Phishing Email,yes,yes,"Generic greeting, vague sender, creates urgency/fear with threats of account hold, and demands immediate action.",95
"Dear customer, final warning. Failure to respond will restrict your account. Immediate action is required to avoid fine. Your case will be referred to the judge if unresolved.

Keywords: penalty delete arrest court

IT Desk,
Sam Kim",Phishing Email,yes,yes,"Uses fear and urgency, threatens severe consequences (account restriction, fine, legal action), and has a generic greeting.",95
"Hello, this is the administration compliance team. There are security violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: customs hr

Risk Operations,
Morgan Patel",Phishing Email,yes,yes,"Uses urgent threats (""security violations,"" ""account hold"") from a vague sender to prompt immediate action, typical of phishing.",100
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: ends soon, quick, expires soon

Support Desk,
Casey Wong",Phishing Email,yes,yes,"Uses urgent, threatening, and generic language to pressure immediate action regarding an unspecified account.",95
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: attachment, share, alert, delete after reading, spread

Account Services,
Alex Lee",Phishing Email,yes,yes,"Generic greeting, vague notification, explicit mention of a link and attachment, and call to action are common phishing tactics.",95
"Subject: Invoice confirmation

Sharing the revised documentation with examples. The new endpoints are described in section two.

Appreciate your feedback on this draft.

Best,
Casey Brown",Safe Email,yes,no,"The subject line ""Invoice confirmation"" is a common phishing lure and does not match the email body's content about technical documentation, indicating deceptive intent.",85
"Subject: Onboarding checklist

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Thanks for reviewing the document.

Best,
Taylor Khan",Safe Email,no,no,"The email content is a standard meeting confirmation with no suspicious links, attachments, or requests for sensitive information.",90
"Subject: Weekly status report

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Jordan Martinez",Safe Email,no,no,"Standard meeting confirmation, no suspicious links, attachments, or requests for sensitive information.",90
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: single, business trip, afghanistan, we talked

Regards,
Riley Nguyen",Phishing Email,yes,yes,"The email uses social engineering, creates a fake urgent crisis (stolen wallet), and requests money with a promise of repayment, typical of imposter scams.",95
"Subject: Onboarding checklist

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Let me know if the timing works for you.

Best,
Jamie Khan",Safe Email,no,no,"The email content is generic business communication, lacks suspicious links or attachments (not provided), and does not contain typical phishing indicators.",80
"Subject: Quarterly roadmap

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Jordan Wong",Safe Email,no,no,"No malicious links, requests for sensitive information, or suspicious urgency. Reads as a normal internal communication.",90
"Subject: Welcome aboard

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Let me know if the timing works for you.

Best,
Avery Martinez",Safe Email,no,no,"The email is a standard business communication without suspicious links, requests for personal information, or unusual urgency.",85
"Subject: Training session notes

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Alex Garcia",Safe Email,no,no,"The email contains no suspicious links, attachments, requests for sensitive information, or urgent/threatening language; it is purely informational.",90
"Dear user, your account has been suspended. Use the secure link to reset password and restore access. Enter your username and password to continue.

Keywords: log in passcode

Security Team,
Jordan Kim",Phishing Email,yes,yes,"Creates urgency, uses a generic greeting, and directly asks for login credentials.",95
"Subject: Code review summary

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Let me know if the timing works for you.

Best,
Riley Wong",Safe Email,no,no,"No malicious links, attachments, or requests for sensitive information; content is generic and professional.",95
"Hi there, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: widower, replacement cards, sincere

Sincerely,
Jordan Martinez",Phishing Email,yes,yes,"Urgent financial request, unexpected crisis, and social engineering are classic scam tactics.",98
"Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: ran into, replacement cards, remembered you mentioning, we talked about, personal story, hotel asking

Security Team,
Morgan Singh",Phishing Email,yes,yes,"Uses social engineering with a generic greeting, fabricated personal story to build trust, creates urgency, and directly asks for an emergency loan.",100
"Subject: Networking event details

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Taylor Martinez",Safe Email,no,no,"No malicious links, attachments, or requests for sensitive information, despite a subject/body mismatch.",85
"Subject: Documentation review

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Thanks for reviewing the document.

Best,
Taylor Martinez",Safe Email,yes,no,"The email mimics a routine work request for a document review, promising an ""updated agenda"" that is not present, which is a common setup for phishing attempts where a malicious link or attachment would typically be found.",70
"Subject: Classroom logistics

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Morgan Brown",Safe Email,yes,no,"Uses common social engineering pretexts (shared drive, document feedback) to entice the recipient, often preceding a malicious link or attachment.",75
"Subject: Onboarding checklist

Sharing the revised documentation with examples. The endpoints are described in section two.

I'll share the slides later today.

Best,
Morgan Martinez",Safe Email,no,no,"The provided text content contains no suspicious links, requests for sensitive information, or urgent calls to action. It reads like a standard professional communication.",85
"Hi there, we detected unusual activity on your account. To verify access, please confirm your information. Your account may be temporarily on hold until you reactivate it.

Keywords: confirm breach frozen fraud alert

IT Desk,
Jordan Patel",Phishing Email,yes,yes,"Creates urgency, threatens account access, and requests personal information.",100
"Subject: Documentation review

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

I'll share the slides later today.

Best,
Casey Nguyen",Safe Email,yes,no,The email uses a common social engineering tactic (generic business context implying an attachment/link) frequently used as a lure in phishing attempts.,85
"Subject: Onboarding checklist

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Sam Wong",Safe Email,no,no,"Content is professional, coherent, and requests standard business feedback. No immediate text-based phishing indicators like suspicious links, urgent threats, or requests for sensitive data.",90
"Subject: Team lunch planning

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Thanks for reviewing the document.

Best,
Morgan Kim",Safe Email,yes,no,"Email claims ""agenda included below"" but no content or link is present.",75
"Subject: Networking event details

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Let me know if the timing works for you.

Best,
Casey Wong",Safe Email,yes,no,"Subject line ""Networking event details"" does not align with body content about a specific meeting and ""draft slides for review,"" which is a common tactic to solicit a reply.",70
"Subject: Research discussion

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Sam Lee",Safe Email,no,no,"The email is a simple meeting confirmation without any suspicious links, attachments, requests for sensitive information, or urgent/threatening language.",90
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: trojan, network, malware, customer service

Regards,
Alex Martinez",Phishing Email,yes,yes,"Uses urgent language and generic greeting, instructs to click an unknown 'provided link' for a patch, and includes unusual ""Keywords"" section.",95
"Subject: Research discussion

Thanks for attending the workshop. Here are links to references and the slide deck.

Thanks for reviewing the document.

Best,
Jordan Lee",Safe Email,yes,no,The email uses social engineering by referencing a workshop and document review to create a false sense of context and encourage clicking on the implied links.,80
"Hi there, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: login, personal information, backup codes, password, passcode

Regards,
Cameron Patel",Phishing Email,yes,yes,"The email uses a generic greeting, creates urgency, and asks for multiple highly sensitive credentials including username, password, 2FA code, and recovery key, which a legitimate service would never request via email.",100
"Subject: Quarterly roadmap

Thanks for attending the workshop. Here are links to references and the slide deck.

Thanks for reviewing the document.

Best,
Jordan Brown",Safe Email,no,no,The provided text is a standard business follow-up and does not contain malicious links or requests visible.,75
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: charity gala, medical conference, widower, transfer back, businessman

IT Desk,
Jordan Garcia",Phishing Email,yes,yes,"Classic ""traveler in distress"" scam asking for money due to a fabricated emergency; sender's role (IT Desk) makes the request highly suspicious.",100
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: temporary loan, transfer back, unexpected situation

Sincerely,
Cameron Garcia",Phishing Email,yes,yes,"Impersonates a known contact, creates an urgent crisis (stolen wallet), and requests a temporary loan with a promise to repay.",95
"Attention, this is an expires today notice regarding your account. Your access will expire within 24 hours. To avoid interruption, act now. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: immediate expires soon final notice 48 hours

IT Desk,
Alex Garcia",Phishing Email,yes,yes,"Uses extreme urgency, vague threats (""your account,"" ""access will expire""), and demands immediate action to induce panic, typical social engineering tactics in phishing.",95
"Subject: Research discussion

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Morgan Kim",Safe Email,no,no,"The email is a standard meeting confirmation with no suspicious links, requests for sensitive information, or urgent demands.",100
"Hello, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: charity gala, business trip, traveling, marry, traveler, cards

IT Desk,
Jordan Martinez",Phishing Email,yes,yes,"Classic ""friend in distress"" scam, impersonating a known contact to request urgent financial aid due to a fabricated emergency (stolen wallet during a business trip).",100
"Attention, we detected unusual activity on your account. To restore access, please validate your information. Your account may be restricted until you reactivate it.

Keywords: deactivated blocked expired

Regards,
Morgan Wong",Phishing Email,yes,yes,"Uses urgency, vague sender, and demands ""validation"" to restore access due to ""unusual activity,"" classic phishing tactics.",95
"Subject: Research discussion

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Riley Nguyen",Safe Email,yes,no,"Mentions an attachment and creates a mild sense of urgency, common tactics used in phishing to deliver malicious documents.",75
"Subject: Lab booking confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Avery Kim",Safe Email,yes,no,"Vague content, slightly mismatched subject, and implied calls to action (find shared drive/draft) are common social engineering tactics used in phishing setups.",75
