Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a link; common phishing lure designed to steal credentials or personal information.,85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,Requests personal information to confirm delivery; urgency and unverified sender are typical phishing cues.,85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal prompt with generic wording and no verifiable sender; a common phishing tactic.,80
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,Urgent login to review transactions is a classic phishing tactic; lacks personalization.,85
"Dear Taylor, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent password reset request with a link and no sender verification is a common phishing tactic.,85
"Dear Drew, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,It’s a neutral renewal notification with no demand for sensitive information or suspicious links.,70
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize with a link is a common phishing tactic; no verified source.,90
"Hi Casey, please find the attached report for this month's performance review.",Safe Email,no,no,"No obvious phishing indicators; appears to be a routine attached-report request, but verify the sender and attachment safety.",65
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"The message uses urgent language to force action (update settings to avoid service interruption) and lacks personalization or verifiable details, typical of phishing lures.",75
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,Common phishing tactic that asks for sensitive personal data to confirm delivery; uses urgency to induce action.,90
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer that urges clicking a link to claim a prize—classic phishing tactic designed to steal information.,92
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"It appears to be a simple, legitimate renewal notification with no links, attachments, or requests for credentials.",75
Reminder: Our meeting is scheduled for tomorrow at 4 PM. Please be prepared with your updates.,Safe Email,no,no,"It appears to be a routine meeting reminder with no links, attachments, or requests for sensitive information.",70
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal data to ""confirm delivery"" and creates urgency; legitimate carriers don't request sensitive information by email.",90
"Dear Casey, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The text is a simple renewal confirmation with no urgent actions, links, or requests for sensitive information, making it consistent with legitimate notifications.",85
"Dear Morgan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,yes,no,Very generic message with no sender identity or verifiable link; 'Register now' is a common phishing lure.,65
"Hi Chris, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,It's a normal networking follow-up with no suspicious content or requests.,85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,It uses urgency to prompt renewal and may lack sender verification; a common phishing tactic.,70
"Hello Drew, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"Routine internal update with no links, attachments, or requests for sensitive data.",75
"Dear Jane, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It's a generic transactional email with no requests for sensitive data, no links, and no urgent actions.",70
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"It's a classic prize-scam prompt: unverified sender, demand to click a link, and claim a prize.",90
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Lacks bank identity, uses a generic secure-message lure, and prompts clicking a link—classic phishing pattern.",85
"Dear John, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent alert to click a link after claiming a compromise; a common phishing tactic and lacks verification of sender.,85
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a generic newsletter welcome with no requests for sensitive data, suspicious links, or urgency cues.",85
"Dear Morgan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It's a generic shipping notice with no requests for credentials or payment, and no suspicious links.",70
"Hi Jordan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It reads as a normal post-conference networking follow-up with no urgent requests, links, or sensitive info requests.",70
"Hi Sam, please find the attached report for this month's performance review.",Safe Email,no,no,"Content alone doesn't show phishing cues; it could be a legitimate attachment, though attachments can be risky.",60
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"It's a generic meeting reminder with no suspicious requests, links, or data asked.",85
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Urgent, generic request to update account settings to avoid service interruption; lacks sender verification and legitimate context.",75
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"It uses generic urgent payment language with an attachment, a classic phishing lure lacking personalization.",75
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"A simple transactional shipping notification with no links, no requests for personal data, and no urgent actions.",85
"Dear Jordan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It's a generic order/shipping notice with no red flags (no link, no request for sensitive data). Verify the sender if in doubt.",72
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to ""confirm delivery,"" a common phishing tactic; legitimate couriers generally don't request sensitive data by email.",90
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,no,no,"It appears to be a routine business email referencing an attachment, with no urgent language or requests for sensitive information.",70
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"A benign, generic follow-up with no links, attachments, or sensitive data requests.",90
"Dear John, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,Generic shipping notice with no links or requests for sensitive data,85
"Dear Jane, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"Generic order confirmation; no request for sensitive data or links, and no obvious phishing indicators in this brief content.",70
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Uses a generic security alert and a clicking link to verify account, a common phishing tactic lacking verifiable sender details.",90
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgency to pay and an attachment with no verifiable details are typical phishing indicators.,70
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"It's an urgent, generic request to update account settings without personalization or verifiable sender details, a common phishing tactic.",70
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,Common phishing tactic: urgent login request to review activity; lacks branding or verifiable details.,82
"Dear Morgan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"It appears to be a generic webinar invitation; no urgent calls, requests for credentials, or suspicious links are present in the snippet.",65
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal prompt is a common phishing tactic; no sender verification.,75
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It seems like a routine business email referencing an attachment, with no requests for sensitive data or links; still, verify the sender and attachment.",65
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It mimics a bank alert and prompts clicking a link to read a 'secure message,' a common phishing tactic; lacks verifiable sender information.",70
"Hi John, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It is a simple, generic reminder with no links, requests for credentials, or sensitive data.",85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It uses a generic bank alert with a ""Click here"" link and no verifiable sender or branding, a common phishing tactic to steal credentials.",78
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Generic 'payment declined' prompt to update billing; lacks personalization and verifiable sender info, a common phishing tactic.",75
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
"Dear Taylor, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent prompt to click a password-reset link with a generic greeting is a common phishing tactic.,85
"Dear Chris, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,No clear phishing indicators; it's a generic webinar invite without links or credential requests.,65
"Hi John, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It is a simple, non-urgent reminder about a deadline with no requests for sensitive info or suspicious links.",85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"The message uses a generic bank alert with a ""Click here"" link and no verifiable sender details, a common phishing tactic.",85
"Hi Morgan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It's a neutral reminder about a deadline with no suspicious elements (no links, requests for sensitive info, or unusual urgency).",90
"Hi Jane, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"A normal reminder with no suspicious links, urgent requests, or requests for sensitive information.",90
"Hello Chris, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"Looks like a routine internal update with no red flags (no links, no requests for credentials, no urgency)",78
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"It uses a generic alert about unusual activity and prompts login, a common phishing tactic; lacks personalization or verifiable details.",70
"Dear Sam, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Urgent password-reset request with a link and generic greeting; lacks official branding or verification, a common phishing tactic.",90
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attachment is a common phishing tactic and lacks verifiable company details.,70
"Dear Jordan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent password reset link is a classic phishing tactic; sender cannot be verified.,85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"The message uses urgency and a ""click here"" link with no personalization or verifiable sender, a classic phishing pattern.",85
"Dear Casey, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,It appears to be a standard marketing webinar invitation with no credential requests or suspicious links shown.,60
Congratulations! You've won a $1000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize claim with a click-through link is a common phishing tactic to steal data or install malware.,92
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"It matches a common phishing pattern: vague alert asking to log in to review transactions, with no verifiable sender or branding.",78
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It appears to be a routine business email with no suspicious elements (no links, no urgent call to action).",60
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgency to renew and vague content without sender/branding; common phishing tactic to prompt clicks.,65
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"A brief, friendly post-conference follow-up with no links, requests for money, or sensitive data.",85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"It uses urgent language and asks to click a link to ""verify your account,"" with no personalization or verifiable sender details.",75
"Dear Drew, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,A generic webinar invite with a personalized greeting; no obvious request for sensitive data or payment in the snippet.,60
"Dear Jordan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent password-reset request with a link is a common phishing tactic; no sender info or verification.,85
"Hi Jane, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,Looks like a routine internal reminder with no links or requests for sensitive information.,85
Reminder: Our meeting is scheduled for tomorrow at 4 PM. Please be prepared with your updates.,Safe Email,no,no,It resembles a standard meeting reminder with no suspicious requests or links.,85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Uses urgent renewal language and lacks verifiable sender/branding; could be phishing.,65
"Hi Morgan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a benign, professional follow-up with no suspicious links or requests for sensitive information.",85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal request with generic wording and no verifiable sender or account details.,65
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,Urgent security alert asking to click a link to verify account; common phishing tactic.,85
"Hello Sam, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"It seems like a benign internal status update asking for feedback, with no urgent prompts, links, or credential requests.",75
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It's a routine reminder about a deadline with no requests for sensitive data, no suspicious links or attachments, and no pressure tactics.",90
"Hi Morgan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The message is a simple, benign reminder about a deadline with no links, attachments, or requests for sensitive information.",92
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"Routine meeting reminder; no links, requests for sensitive data, or unusual sender information.",75
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,It uses urgent wording about avoiding service interruption and asks to update account settings without verifiable details or official channels.,70
"Hi Morgan, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Normal internal reminder about a deadline; no links, requests for sensitive data, or unusual actions.",85
Reminder: Our meeting is scheduled for tomorrow at 4 PM. Please be prepared with your updates.,Safe Email,no,no,It's a normal meeting reminder with no requests for sensitive information or suspicious links.,85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,A common credential-stealing lure asking the user to log in to review transactions; lacks verification details.,85
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer urging a click-through; source unverifiable.,85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"The message uses urgency about 'unusual activity' and asks you to log in to review transactions, a common credential-stealing phishing tactic; it lacks verifiable branding or a direct secure link.",75
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to confirm delivery, a common phishing tactic; legitimate carriers rarely request sensitive data by email.",92
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attached invoice is a common phishing tactic designed to prompt action without verification.,78
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information via email and uses urgency, a common phishing tactic.",92
"Dear Taylor, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,It's a generic webinar invitation without suspicious requests or credentials demand in the snippet.,60
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It appears to be a normal, polite follow-up networking email with no suspicious links, requests for sensitive info, or time pressure.",80
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Unsolicited invoice with an attachment and urgent payment request is a classic phishing lure; verify the sender and invoice details before interacting.,75
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
"Dear Jane, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,A generic order-confirmation line with no request for sensitive data or links; no obvious phishing indicators.,62
Reminder: Our meeting is scheduled for tomorrow at 4 PM. Please be prepared with your updates.,Safe Email,no,no,"This is a routine meeting reminder with no suspicious requests, links, or attachments.",70
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"The message uses urgency and asks to click a link to verify an account, a common phishing tactic; it lacks personalization and legitimating branding.",85
"Dear Drew, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,Generic webinar invitation; no request for sensitive data or credentials; content alone is not clearly phishing.,60
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It looks like a normal business email about meeting minutes; no urgent language, links, or requests for sensitive information.",70
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a benign, standard networking follow-up with no suspicious elements, links, or requests for sensitive information.",92
"Hi Jordan, please find the attached report for this month's performance review.",Safe Email,no,no,It looks like a routine internal email requesting an attached performance report; no obvious phishing signals in the snippet.,65
"Dear Jordan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"It pressures immediate action with a password-reset link and a generic greeting, a common phishing tactic; lacks verification details.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Generic payment-declined prompt asking to update billing; lacks verifiable details or official channel.,75
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal request without verifiable sender details is a common phishing tactic.,75
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"It uses urgency to update billing info with no verifiable details, a common phishing tactic.",85
"Dear Drew, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"No obvious phishing indicators; it's a generic webinar invite, though legitimate emails usually include sender details and a link.",60
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic bank prompt with a ""Click here"" link; lacks personalization or verification.",85
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a clickable link; lacks legitimate context and is a common phishing tactic.,92
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal demand with generic wording and no sender details is a common phishing tactic.,85
"Dear John, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,Generic marketing message; no credential requests or suspicious links present in the content.,60
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to confirm delivery, a classic phishing lure.",85
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It is a generic, plausible business email about an attached document; no urgent requests or links to click, which is common in legitimate messages.",70
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,Neutral meeting reminder; no links or requests for sensitive data.,85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"It's a generic, urgent renewal prompt with no verifiable branding or links, a common phishing tactic to prompt action.",75
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,It uses a generic alert urging immediate login to review transactions—typical credential-phishing lure; lacks personalization and verifiable details.,85
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to ""confirm delivery"" and uses urgency, a common phishing tactic.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"It's a generic security alert urging you to click a link to verify your account, a common phishing tactic lacking sender verification.",85
"Dear Casey, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,It's a standard order confirmation/shipping notice with no requests for sensitive data or links.,78
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,Urgent bank alert with a generic link is a common phishing tactic lacking verifiable sender info.,70
"Hello John, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"This looks like a routine, generic project update with no links, attachments, or requests for sensitive information.",78
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a generic welcome message with no obvious phishing cues (no urgent requests, links, or spoofed sender).",60
"Dear Jane, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,yes,no,"Lacks sender details and legitimate context; uses a generic greeting and a ""Register now"" CTA typical of phishing.",65
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"It uses urgency about a declined payment and asks to update billing info to continue service, a common phishing tactic; no verifiable sender details provided.",75
"Hi Morgan, please find the attached report for this month's performance review.",Safe Email,no,no,"It resembles a normal internal/partner email asking to review an attached report, with no urgent language or credential requests.",70
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"The message uses urgent renewal language and lacks sender identity or service details, a common phishing tactic.",75
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,It's a routine meeting reminder with no suspicious links or requests.,85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"The message is generic, urges clicking a link to read a secure message, and lacks sender details—common phishing tactic.",70
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"It is a generic welcome message with no request for sensitive data, urgency, or suspicious links.",65
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"Generic newsletter welcome, no urgency or data requests, and no suspicious links; not obviously malicious.",75
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"The content is a neutral, standard business email about attached meeting minutes with no obvious red flags (no credentials request, urgency, or suspicious links).",72
"Dear Taylor, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"The message uses urgency and a link to reset your password, impersonates account compromise, and lacks verifiable sender details.",85
"Dear Sam, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,It uses urgency and a password-reset link without sender verification or legitimate contact details.,85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgency to update billing details via an external prompt is a common tactic to steal payment info; verify through the official app/site.,75
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"It is a neutral meeting reminder with no links, attachments, or requests for sensitive data.",85
"Hi Sam, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It appears to be a normal, non-threatening project reminder with no suspicious elements.",85
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"The message uses urgency to prompt updating settings and lacks verifiable sender details, a common phishing tactic.",65
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"It uses urgent payment language and an attachment with no sender verification, a common phishing tactic.",70
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"It uses urgent language to update account settings to avoid service interruption, a common phishing tactic; no verifiable sender or context is provided.",65
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgently asks to update billing info to avoid service disruption; this is a common phishing tactic to steal payment data.,75
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attachment and no verifiable sender; common phishing tactic.,70
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,,yes,Error: Invalid or no response from OpenAI API. Response: No response,
"Dear Chris, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"No obvious phishing cues in the brief text (no links, no credential requests), just a generic webinar invitation.",65
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Urgent-sounding demand to ""update your email account settings"" is a common phishing tactic; no sender or verification information is provided.",65
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"Generic welcome message; no links, requests for sensitive data, or urgent action.",85
"Dear Drew, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"Simple renewal confirmation; no links, no requests for sensitive data, and no urgent action.",65
"Hi Jane, please find the attached report for this month's performance review.",Safe Email,no,no,"It looks like a routine internal email about an attached report; there are no obvious phishing cues (no urgent request, credential asks, or suspicious links) from the content alone.",60
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"The content is generic and lacks obvious phishing cues (no links, no urgent language, and no request for sensitive data).",60
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,Urgent login prompt to review transactions without legitimate branding or direct secure link; typical phishing tactic.,85
"Dear Morgan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"It uses urgent security language and asks to click a link to reset a password, a common phishing tactic; lacks verifiable sender information.",92
"Hi Jordan, please find the attached report for this month's performance review.",Safe Email,no,no,Looks like a routine internal email about an attached report; no urgency or credential request.,60
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"Urgent renewal prompt with generic wording; lacks sender details or verification steps, common phishing tactic.",68
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer from an unknown sender urging you to click a link—classic phishing lure.,85
"Dear Taylor, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,It's a generic webinar invitation without suspicious links or credential prompts; content alone isn't clearly malicious.,65
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a suspicious link—common phishing tactic to extract personal data.,92
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It uses a generic bank message and a call to action to click a link without personalization or verifiable sender info, a common phishing tactic.",70
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It imitates bank communications and asks you to click a link to read a ""secure message,"" but provides no bank name, sender details, or legitimate URL—classic phishing tactic.",85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgent renewal prompt without sender verification; a common phishing tactic and no identifying information.,75
"Dear Drew, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"The message urges immediate action to reset a password by clicking a link, uses urgent language, and lacks verifiable sender details.",85
"Hi Jane, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"No red flags (no urgency, no links, no requests for sensitive data); appears to be a standard conference follow-up.",70
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to ""confirm delivery,"" a classic phishing lure; legitimate delivery services don't request sensitive data via email.",85
"Hi Jane, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"It's a generic reminder about a deadline with no requests for sensitive data or suspicious links, lacking common phishing cues.",85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"It uses an urgent security alert and prompts you to click a link to verify, a classic phishing tactic; lacks specifics to verify legitimacy.",75
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It uses a generic bank alert with a ""Click here"" link, a common phishing tactic. Verify via official app/site, not the email link.",70
"Hello Morgan, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The message is a routine internal update with no links, attachments, or credential requests.",75
"Hi Sam, please find the attached report for this month's performance review.",Safe Email,no,no,The email content is generic and lacks suspicious elements in isolation; it could be legitimate if an attachment was expected.,60
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,Urgent demand to update settings to avoid service interruption; lacks verifiable sender or legitimate context.,65
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize offer with a click-to-claim link; no verifiable sender.,85
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,No obvious malicious indicators; a typical post-conference networking outreach with no links or data requests.,75
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,Urgency to login to review activity is a common phishing tactic; lacks personalization or verifiable sender details.,65
"Dear Morgan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,Generic webinar invite with no links or credential requests; no obvious red flags in the text alone.,60
"Hello Jane, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"No obvious phishing cues; it's a routine internal update request with no links, attachments, urgency, or credential prompts",85
"Hello Casey, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"It appears to be a routine internal update with no suspicious elements (no urgent request, no links, no request for sensitive data, no spoofed sender).",85
"Hi Morgan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It's a simple, generic networking note with no links, attachments, or requests for sensitive information.",75
"Hi Chris, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"Generic post-conference networking message; no requests for sensitive data, money, or suspicious links.",85
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,It looks like a generic order/shipping notification with personalization and no apparent requests for sensitive data or links.,65
Congratulations! You've won a $1000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,It's a common unsolicited prize lure that asks you to click a link without verifying the sender.,90
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize win message urging you to click a link; lacks verifiable sender info—classic phishing lure.,85
