Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Subject: Onboarding checklist

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Riley Brown",Safe Email,no,no,It appears to be a normal onboarding/meeting confirmation with no suspicious links or requests for sensitive data.,70
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: repair, tech support, error, spyware

Compliance Team,
Avery Patel",Phishing Email,yes,yes,Urgent security message asking to click a link to install a patch; generic greeting and mismatched signature—typical phishing tactic.,78
"Attention, congratulations! You are the winner of a prize. To collect your gift of $1,200, please provide your account number to process the amount. This deal is available today only.

Keywords: cash million debit card account number winner

Sincerely,
Cameron Lee",Phishing Email,yes,yes,"It asks for an account number to claim a prize in an unsolicited, time-limited message, a common phishing tactic.",92
"Subject: Welcome aboard

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Jordan Lee",Safe Email,no,no,"The content shows no links, attachments, or credential requests and describes routine scheduling, a typical workplace email.",70
"Hello, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: ransomware, problem, technical support

IT Desk,
Jordan Martinez",Phishing Email,yes,yes,"The email claims a malware issue and instructs to click a link to install a patch, a common phishing tactic; generic greeting and signature raise suspicion.",70
"Subject: Budget planning

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Sam Brown",Safe Email,no,no,"It's a straightforward internal update about a training session with no requests for sensitive data or credentials, and no suspicious links or attachments.",85
"Subject: Conference registration

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

I'll share the slides later today.

Best,
Casey Patel",Safe Email,no,no,No obvious phishing cues; no links or sensitive data requests; subject mismatch could be a typo rather than a scam lure,72
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: no-reply, link, notice, attachment, do not reply

Account Services,
Jamie Patel",Phishing Email,yes,yes,Urgent call to click a link and view an attachment from an unknown sender; lacks legitimate branding or domain; uses no-reply cues common in phishing.,85
"Hi there, final warning. Failure to respond will restrict your account. Immediate action is required to avoid legal action. Your case will be referred to court if unresolved.

Keywords: default breach

Compliance Team,
Taylor Singh",Phishing Email,yes,yes,Urgency and generic threat of legal action without verifiable sender details indicate phishing.,85
"Notice, congratulations! You are the winner of a reward. To redeem your payment of $10,000, please provide your account number to process the sum. This deal is limited time.

Keywords: win account number $ mortgage

IT Desk,
Avery Martinez",Phishing Email,yes,yes,"It promises a $10,000 prize and asks for your bank account number to redeem it; unsolicited and from an unknown sender.",92
"Account holder, congratulations! You are the winner of a reward. To redeem your payment of ₹80,000, please provide your routing number to process the amount. This offer is limited time.

Keywords: fee lottery

Support Desk,
Jamie Kim",Phishing Email,yes,yes,It claims a prize and asks for routing number (sensitive financial data) with urgency; currency mismatch and vague sender signals are typical phishing cues.,85
"Subject: Onboarding checklist

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Let me know if the timing works for you.

Best,
Sam Lee",Safe Email,no,no,"It looks like a routine onboarding/checklist email with no suspicious links, attachments, or requests for sensitive data.",75
"Dear user, your profile has been locked. Use the secure link to update password and restore access. Enter your 2FA code to continue.

Keywords: log in recover account two factor account pin

Compliance Team,
Avery Brown",Phishing Email,yes,yes,"Generic greeting, urgent link to update password, and request for a 2FA code are classic phishing indicators.",85
"Subject: Welcome aboard

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Let me know if the timing works for you.

Best,
Cameron Martinez",Safe Email,no,no,"Looks like a routine internal email about meeting minutes and scheduling; no obvious red flags (no urgent action, links, or attachments referenced).",60
"Hi there, congratulations! You are the winner of a reward. To collect your gift of 3 BTC, please provide your routing number to process the total. This offer is available today only.

Keywords: lottery 10,000

Sincerely,
Jordan Garcia",Phishing Email,yes,yes,Unsolicited prize notification asking for routing number to claim a 3 BTC reward; requesting banking details is a common phishing tactic.,92
"Notice, this is the agency compliance team. There are security violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: ceo google legal court attorney

Security Team,
Morgan Khan",Phishing Email,yes,yes,"The message uses urgent, generic threat language, lacks verifiable sender info, and asks to follow steps to review an account without specifics, which is typical of phishing.",85
"Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: install, private, auto-generated, no-reply, delete after reading

Account Services,
Avery Singh",Phishing Email,yes,yes,"The message urges clicking a link and opening an attachment in an auto-generated, no-reply email, a common phishing tactic lacking clear sender verification.",72
"Subject: Office maintenance

Thanks for attending the workshop. Here are links to references and the slide deck.

Feel free to add notes before we meet.

Best,
Jamie Khan",Safe Email,no,no,"No obvious phishing indicators; appears to be a routine workshop follow-up about references and slide deck, with no urgent action or credential requests.",72
"Notice, we detected a security alert on your account. To restore access, please confirm your information. Your account may be locked until you reactivate it.

Keywords: restore malware detected frozen authenticate

Account Services,
Avery Wong",Phishing Email,yes,yes,It asks to confirm information to restore access and threatens account lock; sender is generic with no verifiable company details.,85
"Subject: Performance feedback

Thanks for attending the workshop. Here are links to references and the slide deck.

Feel free to add notes before we meet.

Best,
Morgan Singh",Safe Email,no,no,"No obvious phishing cues; it's a routine follow-up mentioning references and slide deck, with no links, attachments, or credential requests.",70
"Dear customer, this is the account services security team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: microsoft facebook

Sincerely,
Sam Garcia",Phishing Email,yes,yes,Generic security alert from an unverified sender; lacks a legitimate domain or personalization and urges immediate action.,72
"Subject: Project update

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Avery Singh",Safe Email,no,no,Routine project update; no suspicious links or credential requests; sender name appears legitimate.,85
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: quick, ends soon, hurry, time sensitive, 24 hours

Compliance Team,
Riley Wong",Phishing Email,yes,yes,"Urgency and vague sender to ""follow the instructions immediately"" are common phishing tactics requiring verification.",85
"Attention, this is an asap notice regarding your account. Your access will be limited today. To avoid interruption, respond asap. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: act fast deadline while supplies last don't wait quick

Sincerely,
Casey Nguyen",Phishing Email,yes,yes,"Urgent, time-sensitive request to respond; no verifiable sender or account details—classic phishing.",85
"Subject: Documentation review

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Cameron Garcia",Safe Email,no,no,"It appears to be a normal team communication about notes and a shared document, with no suspicious links or urgent requests.",70
"Subject: Schedule confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Sam Brown",Safe Email,no,no,"No obvious indicators of phishing; professional tone, no requests for credentials or external links.",85
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: contract, widow, emergency, romance

Compliance Team,
Riley Nguyen",Phishing Email,yes,yes,"The message asks for a temporary loan due to an emergency and promises repayment, a classic phishing/scam lure; inconsistent sender details (Compliance Team vs Riley Nguyen) indicate impersonation.",85
"Account holder, final warning. Failure to respond will freeze your account. Immediate action is required to avoid fine. Your case will be referred to the judge if unresolved.

Keywords: criminal violation final warning court

Security Team,
Sam Garcia",Phishing Email,yes,yes,"Urgent legal-action wording, generic greeting, threats to freeze or fine, and lack of verifiable details or legitimate contact channels indicate a phishing attempt.",85
"Attention, this is the federal compliance team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a restriction.

Keywords: customs adobe

Sincerely,
Cameron Lee",Phishing Email,yes,yes,"The email uses urgent, official-sounding language and asks to follow confidential steps, but provides no verifiable contact info or legitimate channel; this is typical phishing attempting to exfiltrate data or credentials.",85
"Hi there, your login has been locked. Use the secure link to reset password and restore access. Enter your verification code to continue.

Keywords: login backup codes activation code personal information two factor

Regards,
Alex Kim",Phishing Email,yes,yes,"Urgent password reset via a link and verification code, with vague sender and no verifiable domain.",85
"Subject: Office maintenance

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Riley Brown",Safe Email,no,no,"It describes normal work coordination (lab booking, calendar invite, slides) with no requests for credentials, links, or sensitive data.",78
"Subject: Budget planning

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Jordan Lee",Safe Email,no,no,"It reads as a normal internal reminder about a training session with no suspicious requests, links, or data-sharing prompts.",82
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: instantly, today only, expire, ends soon, act fast

Support Desk,
Morgan Kim",Phishing Email,yes,yes,"The email uses urgent, time-sensitive language and a generic greeting to prompt immediate action, a common phishing tactic lacking verifiable details.",92
"Subject: Research discussion

Sharing the revised documentation with examples. The endpoints are described in section two.

I'll share the slides later today.

Best,
Sam Wong",Safe Email,no,no,No suspicious links or credential requests; content appears like routine internal discussion about documentation and slides and a sign-off.,85
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: temporary loan, traveler, oil rig

Security Team,
Taylor Lee",Phishing Email,yes,yes,"Unsolicited loan request using a stolen-wallet story; lacks verifiable details and asks for money transfer, a common phishing tactic.",82
"Subject: Classroom logistics

Sharing the revised documentation with examples. The endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Avery Patel",Safe Email,no,no,Benign internal email about revised documentation and a meeting; no links or credential requests.,75
"Subject: Team lunch planning

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Morgan Kim",Safe Email,no,no,Normal internal meeting reminder with no links or requests for sensitive data; no obvious red flags.,85
"Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: reset, pin, username, password, signin

Sincerely,
Riley Khan",Phishing Email,yes,yes,"It asks for a 2FA code and recovery key via email and a password reset, which is a common tactic to steal credentials.",85
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: secret, go to, attachment

Compliance Team,
Morgan Garcia",Phishing Email,yes,yes,"Generic greeting, urges clicking a link and opening an attachment, and a potentially spoofed sender; common phishing indicators.",92
"Dear user, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: infection, problem, technical support, update

Security Team,
Jamie Patel",Phishing Email,yes,yes,Urgency about malware and a link-based patch from an unknown sender; generic greeting signals phishing.,78
"Hi there, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: conference, cards, hotel, immediately, money needed, extend stay

Regards,
Avery Patel",Phishing Email,yes,yes,Urgent money request with vague details and no verifiable contact; a common phishing tactic.,78
"Hello, final warning. Failure to respond will hold your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: jail delete confiscate judge block

Account Services,
Avery Lee",Phishing Email,yes,yes,"The email uses urgent, threatening language, claims legal action, and asks for action without verifiable details; it's typical phishing to induce fear or data disclosure.",85
"Notice, final warning. Failure to respond will seize your account. Immediate action is required to avoid penalty. Your case will be referred to the judge if unresolved.

Keywords: consequences desist freeze violation lawsuit

IT Desk,
Jordan Singh",Phishing Email,yes,yes,Urgent threats of penalties and legal action with vague sender and no verifiable details indicate phishing.,85
"Subject: Weekly status report

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Sam Wong",Safe Email,no,no,It seems like a routine scheduling notice with no links or data requests.,70
"Account holder, your login has been restricted. Use the secure link to update password and restore access. Enter your verification code to continue.

Keywords: 2fa update password account pin

Account Services,
Taylor Singh",Phishing Email,yes,yes,Urgent security alert with a generic greeting prompting a link and a verification code—classic phishing tactic.,85
"Subject: Training session notes

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Casey Nguyen",Safe Email,no,no,Content appears to be a routine internal email about a PR and training notes; no suspicious links or requests for sensitive data.,78
"Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: security code, two factor, 2fa, sign in, account

IT Desk,
Taylor Brown",Phishing Email,yes,yes,"The email asks for sensitive credentials (username, 2FA code, and recovery key) via email to restore access, which is a classic phishing tactic; legitimate security prompts do not request such data through email.",85
"Subject: Project update

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Thanks for reviewing the document.

Best,
Alex Patel",Safe Email,no,no,"Routine project update; no links, attachments, or requests for sensitive info.",72
"Attention, this is an expires notice regarding your account. Your access will expire soon. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: time sensitive 24 hours

Risk Operations,
Sam Wong",Phishing Email,yes,yes,"The message uses urgent, time-sensitive language and asks the recipient to ""complete the form now"" without verifiable sender details, a common phishing pattern.",78
"Subject: Workshop recap

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Morgan Garcia",Safe Email,no,no,"It is a normal meeting confirmation with no urgent language, no request for sensitive data, and no malicious links.",85
"Attention, we detected a login attempt on your account. To restore access, please update your information. Your account may be temporarily on hold until you recover it.

Keywords: locked identity theft recover

Account Services,
Casey Kim",Phishing Email,yes,yes,"Urgent request to update information and restore access, without verifiable sender details; generic sign-off suggests phishing.",85
"Subject: Networking event details

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Thanks for reviewing the document.

Best,
Jamie Singh",Safe Email,no,no,"It seems like a routine internal email about a meeting agenda; no links, no credentials requests, and no obvious spoofing cues.",75
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: infection, server, network, ransomware, connection, upgrade

Regards,
Riley Wong",Phishing Email,yes,yes,"Generic greeting, urgent malware claim, and instruction to click a link to install a patch—typical phishing tactic with little verifiable context.",90
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: ransomware, tech support, upgrade, server, update

Regards,
Sam Nguyen",Phishing Email,yes,yes,"It claims a malware issue and asks you to click a provided link to install a patch, a classic phishing tactic; sender identity is not verifiable.",75
"Attention, we detected a login attempt on your account. To verify access, please update your information. Your account may be locked until you reactivate it.

Keywords: breach identity theft suspicious activity security alert

Regards,
Sam Nguyen",Phishing Email,yes,yes,"Urgent credential-update request after a login alert, generic sign-off, and an odd Keywords line—typical phishing indicators.",85
"Subject: Conference registration

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Taylor Nguyen",Safe Email,no,no,Routine business email requesting feedback on an attached draft; no credential requests or malicious links.,70
"Notice, this is an today only notice regarding your account. Your access will expire within 24 hours. To avoid interruption, act now. This offer is last chance and ends soon. Follow the instructions now.

Keywords: last chance act now deadline

Sincerely,
Jordan Kim",Phishing Email,yes,yes,"Urgent, deadline-driven language with a generic sign-off and no verifiable sender, prompting immediate action.",85
"Subject: Networking event details

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Thanks for reviewing the document.

Best,
Taylor Kim",Safe Email,no,no,"It appears to be a normal professional email about reviewing a PR and a document, with no suspicious requests, links, or urgency.",85
"Subject: Training session notes

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Jamie Kim",Safe Email,no,no,"The content is a routine internal update with no urgent call-to-action, no suspicious links or attachments, and a clear sender signature, which are typical indicators of legitimate mail.",70
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: relationship, unexpected situation, iraq

Security Team,
Jamie Lee",Phishing Email,yes,yes,"It requests a monetary loan with an urgent, unverifiable excuse (stolen wallet) — a common phishing/social-engineering attempt.",90
"Hi there, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: ends soon, expires soon, don't wait, 48 hours

Account Services,
Sam Garcia",Phishing Email,yes,yes,"It uses urgent, time-sensitive language, a generic greeting, and asks for immediate action—patterns commonly seen in phishing attempts.",72
"Subject: Performance feedback

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

I'll share the slides later today.

Best,
Alex Martinez",Safe Email,no,no,"It reads as a normal internal follow-up about minutes and slides, with no urgent requests, links, or attachment prompts typical of phishing.",70
"Hi there, we detected unusual activity on your account. To authenticate access, please confirm your information. Your account may be restricted until you recover it.

Keywords: identity theft account closed unauthorized security

Compliance Team,
Alex Singh",Phishing Email,yes,yes,"It asks to confirm sensitive information with urgency, uses a generic greeting, and impersonates security/compliance to obtain credentials.",78
"Attention, this is the immigration compliance team. There are policy violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: agency federal amazon

IT Desk,
Jamie Kim",Phishing Email,yes,yes,"It uses alarmist language and asks you to ""review your account today"" without verifiable sender or branding; inconsistent sender details increase suspicion.",85
"Account holder, this is the administration compliance team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: homeland security fbi cia immigration whatsapp

Risk Operations,
Alex Lee",Phishing Email,yes,yes,"The message uses a generic greeting, urgent security threats, and prompts immediate action, impersonating an official body; these are classic phishing indicators.",85
"Subject: Office maintenance

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Avery Khan",Safe Email,no,no,"It appears to be a normal internal reminder about a training session, with no suspicious links, attachments, or credential requests.",85
"Hello, congratulations! You are the winner of a reward. To collect your payment of 3 BTC, please provide your credit card to process the amount. This offer is limited time.

Keywords: withdraw dollar investment debit card credit card

Regards,
Jordan Wong",Phishing Email,yes,yes,"Unsolicited prize claim that asks for credit card details to ""process"" payment; suspicious, pressure tactics, and dubious sender.",92
"Dear user, this is an urgent notice regarding your account. Your access will be limited today. To avoid interruption, act now. This offer is last chance and ends soon. Follow the instructions now.

Keywords: final notice expires midnight limited time today only

Support Desk,
Cameron Singh",Phishing Email,yes,yes,Urgency and threat of account restriction with a generic greeting and no verifiable sender details suggest phishing.,85
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: visit, do not share, secret, link, no-reply, confidential

Account Services,
Jamie Nguyen",Phishing Email,yes,yes,It urges clicking a link and opening an attachment in a generic auto-generated message with vague sender details—classic phishing indicators.,85
"Subject: Research discussion

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Feel free to add notes before we meet.

Best,
Jordan Lee",Safe Email,no,no,"It shows a standard meeting minutes note with no links, attachments, or urgent or sensitive requests; no evident phishing cues.",80
"Subject: Meeting follow-up

Sharing the revised documentation with examples. The new endpoints are described in section two.

Let me know if the timing works for you.

Best,
Alex Garcia",Safe Email,no,no,"No obvious phishing indicators in the text (no links, no credential requests, and no urgent language).",70
"Subject: Classroom logistics

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Jamie Khan",Safe Email,no,no,"No obvious phishing cues; neutral training reminder with no links, requests for credentials, or sensitive data.",92
"Subject: Classroom logistics

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Thanks for reviewing the document.

Best,
Avery Nguyen",Safe Email,no,no,No obvious phishing cues; it appears to be a routine internal email about classroom logistics with a named sender and no request for sensitive data.,78
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: international issues, traveler, romance, single, engineer

IT Desk,
Casey Lee",Phishing Email,yes,yes,Common scam pattern; requests a temporary loan under duress with a money-transfer promise and unverifiable sender.,85
"Subject: Documentation review

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Morgan Wong",Safe Email,no,no,"This looks like a routine meeting follow-up with no suspicious links, urgent prompts, or requests for sensitive information.",85
"Subject: Documentation review

Sharing the revised documentation with examples. The endpoints are described in section two.

Let me know if the timing works for you.

Best,
Cameron Lee",Safe Email,no,no,"It looks like a routine business email about sharing documentation; there are no suspicious links, attachments, or requests for sensitive data.",85
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: overseas, help me, immediately, marriage

Account Services,
Riley Khan",Phishing Email,yes,yes,"Unsolicited request for money from an unknown contact, urgency, vague identity, and suspicious signature—common phishing tactic.",85
"Subject: Team lunch planning

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Let me know if the timing works for you.

Best,
Sam Lee",Safe Email,no,no,"This reads as a routine internal meeting invite with no suspicious links, urgent language, or unexpected attachments.",85
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: patch, error, connection, network, tech support

Compliance Team,
Riley Patel",Phishing Email,yes,yes,"It uses urgent malware scare and prompts clicking a link to install a patch, impersonates IT/compliance, and lacks verifiable sender details.",85
"Subject: Meeting follow-up

Thanks for attending the workshop. Here are the links to references and the slide deck.

I'll share the slides later today.

Best,
Avery Lee",Safe Email,no,no,Normal post-workshop follow-up; no urgent requests or suspicious content in the text provided.,85
"Subject: Invoice confirmation

Sharing the revised documentation with examples. The new endpoints are described in section two.

Let me know if the timing works for you.

Best,
Riley Brown",Safe Email,no,no,"It's a typical business email mentioning documentation and endpoints without asking for credentials, payment, or clicking links.",70
"Subject: Networking event details

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Jamie Brown",Safe Email,no,no,"No obvious scam cues, no links or requests for credentials, just a routine note about a calendar event.",85
"Account holder, your profile has been locked. Use the secure link to verify your username and restore access. Enter your verification code to continue.

Keywords: change password security code authentication security settings backup codes

IT Desk,
Avery Garcia",Phishing Email,yes,yes,"Urgency (account locked), generic greeting, and request to click a link and enter a verification code—common phishing pattern without verifiable sender.",85
"Notice, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: patch, trojan, error, tech support, help desk, fix

Account Services,
Casey Singh",Phishing Email,yes,yes,"This email uses an urgent malware alert and directs you to click a link to install a patch, with a generic signature and no verifiable sender, which is typical phishing.",85
"Subject: Classroom logistics

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Sam Kim",Safe Email,no,no,"It appears to be a normal scheduling email from a colleague; no links, no requests for sensitive information.",70
"Dear customer, your profile has been suspended. Use the secure link to update password and restore access. Enter your 2FA code to continue.

Keywords: security code 2fa update password backup codes

Sincerely,
Riley Khan",Phishing Email,yes,yes,Urgent suspension notice; asks to click a link to reset password and enter a 2FA code from an unknown sender—classic phishing.,85
"Account holder, this is the microsoft accounts team. There are policy concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: netflix apple legal government spotify

Account Services,
Avery Wong",Phishing Email,yes,yes,"The message pretends to be from Microsoft, uses a generic greeting and vague policy claims, and pushes action without verifiable contact details or legitimate steps—classic phishing tactics.",78
"Subject: Conference registration

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Jordan Wong",Safe Email,no,no,No obvious phishing indicators; it's a routine meeting confirmation with no requests for sensitive data or links.,78
"Account holder, this is an today only notice regarding your account. Your access will expire within 24 hours. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: now rush quick expires soon

Compliance Team,
Jamie Patel",Phishing Email,yes,yes,"Urgent, time-sensitive language asking to complete a form to avoid account interruption; lacks personalization and legitimate identifiers.",85
"Subject: Documentation review

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Jordan Lee",Safe Email,no,no,"It's a routine meeting confirmation with no links, attachments, or requests for sensitive data.",78
"Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: payment verification, transfer back, personal story

Support Desk,
Jamie Kim",Phishing Email,yes,yes,"Urgent financial request, asks for loan and payment verification, uses a personal story to build trust; lacks verifiable sender identity.",85
"Hello, congratulations! You are the selected recipient of a reward. To claim your payment of 3 BTC, please provide your routing number to process the total. This offer is limited time.

Keywords: jackpot debt

Support Desk,
Morgan Lee",Phishing Email,yes,yes,It asks for a routing number to claim a BTC reward; unsolicited and unverified sender—typical phishing.,92
"Subject: Code review summary

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Sam Wong",Safe Email,no,no,"This reads like a normal internal code-review task update with no suspicious links, requests for sensitive data, or urgent pressure.",85
"Subject: Documentation review

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Morgan Martinez",Safe Email,no,no,Routine meeting confirmation with no links or requests for sensitive data; plausible internal email.,85
"Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: understand these, transfer back, stolen, extend stay, temporary loan

Compliance Team,
Avery Lee",Phishing Email,yes,yes,"This is a social-engineering email that pressures for a loan and payment verification, uses a generic greeting and urgent tone to trick the recipient.",85
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: marry, soldier, money needed, trust me, single

Sincerely,
Riley Martinez",Phishing Email,yes,yes,Urgent loan request with vague backstory and repayment promise; a classic scam tactic.,92
"Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: medical conference, sudden emergency, children's hospital, understand these, transfer back

IT Desk,
Avery Martinez",Phishing Email,yes,yes,"Unsolicited loan request and payment verification attempt; impersonates IT staff and uses emotional appeal with a charity angle, lacking verifiable sender details.",85
"Subject: Schedule confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Thanks for reviewing the document.

Best,
Alex Nguyen",Safe Email,no,no,No obvious phishing cues; routine reminder about a training session with no links or credential requests.,72
"Dear customer, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: sudden emergency, children's hospital, financial request, unusual, personal story, understand these

Support Desk,
Alex Khan",Phishing Email,yes,yes,"Emergency loan request, impersonation of a support desk, and a casual personal connection signal social-engineering phishing.",86
"Attention, we detected a login attempt on your account. To authenticate access, please validate your information. Your account may be temporarily on hold until you recover it.

Keywords: fraud alert suspend restricted unauthorized

Regards,
Jamie Khan",Phishing Email,yes,yes,"It requests validating sensitive information to ""authenticate access"" after a login attempt, a common phishing tactic with no verifiable sender.",75
