Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
Congratulations! You've won a $1000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Offers an unsolicited prize and prompts clicking a link, a classic tactic to steal information or deliver malware.",95
"Dear Jordan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, claims compromise, and demands immediate action via a link, typical of phishing to trick recipients into revealing credentials.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic ""your bank"" and ""Click here"" link are common phishing tactics to trick users into clicking a malicious link.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic ""your bank"" and ""click here"" for a secure message is a common phishing tactic to direct users to fake login pages.",100
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,The content is a generic newsletter welcome message and does not contain typical phishing indicators like requests for sensitive information or urgent/threatening language.,90
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize notification with a suspicious call to action (click a link) is a classic phishing tactic to steal info or install malware.,100
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Asks for generic ""personal information"" to confirm delivery, a common tactic for phishing attempts.",100
"Dear Morgan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email is a generic transactional message without suspicious links, requests for information, or urgent language.",90
"Hi Morgan, please find the attached report for this month's performance review.",Safe Email,yes,no,"Mentions an attachment, a common technique for delivering malware or leading to credential harvesting.",80
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic, unsolicited invoice with urgent demand and threat of penalties, a common tactic to deliver malware via attachment.",100
"Dear Taylor, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The email is extremely generic, not specifying which subscription was renewed, a common tactic used in phishing attempts to create ambiguity and prompt action.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency and prompts the user to click a link to ""verify"" their account, a common phishing tactic.",100
"Dear Taylor, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,Generic content and lack of specific service or sender are common tactics to induce panic or prompt a user to seek more information from a malicious source.,95
Reminder: Our meeting is scheduled for tomorrow at 3 PM. Please be prepared with your updates.,Safe Email,no,no,"The email is a simple meeting reminder without suspicious links, attachments, or requests for sensitive information.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency and prompts login without specifics, a classic phishing tactic for credential harvesting.",95
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"Generic message with a call to action lacking specific service details, a common tactic to trick recipients.",90
"Hello Casey, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The email is personalized, asks for standard work feedback, and shows no typical phishing indicators like suspicious links, urgent requests, or demands for sensitive information.",90
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The content is a generic subscription reminder. Without sender details, links, or specific company names, it lacks direct indicators of a phishing attempt within the text itself.",85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The text is a generic subscription reminder and does not contain typical phishing indicators like suspicious links, requests for sensitive info, or unusual threats.",100
"Hi Drew, please find the attached report for this month's performance review.",Safe Email,yes,no,"The email uses a plausible business context to induce the recipient to open an attachment, a very common vector for delivering malware in phishing attempts.",60
"Dear Drew, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"Standard purchase confirmation, no suspicious requests or links implied.",95
"Hi Alex, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a generic social invitation with no suspicious links, requests for information, or urgent calls to action.",95
"Hi Sam, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a simple social invitation without any suspicious links, requests for sensitive information, urgency, or unusual grammar.",100
"Hi Jordan, please find the attached report for this month's performance review.",Safe Email,no,no,"The content is standard business communication, lacks typical phishing indicators like urgency, suspicious links, or requests for personal data.",80
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, mentions unusual activity, and prompts an immediate login, common phishing tactics.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency, requests billing information, and lacks specific account details, common phishing tactics.",95
"Dear Chris, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency and fear (""compromised,"" ""immediately"") to trick recipient into clicking a potentially malicious link.",95
"Dear Jane, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"This generic renewal notice lacks essential details like the company name, service, or amount, which is a common phishing tactic to provoke user concern or action.",90
"Hi Jane, please find the attached report for this month's performance review.",Safe Email,yes,no,"The email uses a common business context to prompt opening an attachment, which is a frequent method for delivering malware in phishing attempts.",80
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Requests personal information for a generic, pending delivery without specific details, a common phishing tactic.",100
"Hi Casey, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a simple, personalized reminder about a project deadline, with no suspicious links, requests for sensitive information, or urgent threats.",95
"Hello Sam, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The content is a standard, polite work-related update with no suspicious links, urgent requests, or unusual grammar.",90
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"The email uses a generic, urgent tone without naming the service, a common phishing tactic to trick recipients into clicking malicious links.",85
"Hi Drew, please find the attached report for this month's performance review.",Safe Email,yes,no,This is a common social engineering lure used to trick recipients into opening a malicious attachment.,80
"Dear Jordan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email is a standard purchase confirmation and does not contain malicious links, requests for sensitive information, or other typical phishing indicators.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Prompts clicking a link instead of logging into official site, common phishing tactic.",95
"Dear Drew, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email content is a standard transactional notification without suspicious links, requests for personal information, or urgent calls to action.",90
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a generic, harmless welcome message for a newsletter with no suspicious links, requests for information, urgency, or impersonation evident.",95
"Dear Alex, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The provided text is a generic webinar invitation and lacks intrinsic phishing indicators like suspicious links, requests for sensitive data, or clear impersonation.",75
"Hi Taylor, please find the attached report for this month's performance review.",Safe Email,yes,no,"The email directs the recipient to open an attachment, a common method used in phishing attempts to deliver malware.",75
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize claims, especially for high value items, asking to click a link to claim are common phishing tactics to steal personal information.",95
"Dear Casey, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The email is extremely vague, not specifying which subscription was renewed, which is a common tactic to make recipients curious or worried and provoke a click or response.",85
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The email is generic, lacks suspicious links, and doesn't ask for personal information or immediate action.",90
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Impersonates a bank and asks for a click without specific context, common phishing tactic.",100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"The message is highly generic and lacks specific details about the service or company, a common tactic in phishing to entice a user to click a malicious link or reply.",85
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The content is a common, generic subscription reminder and does not contain typical phishing indicators like suspicious links or requests for sensitive information within the text.",90
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize notification with a call to action to click a link, typical of attempts to steal information or deliver malware.",100
"Hi Chris, please find the attached report for this month's performance review.",Safe Email,yes,no,"The benign text is a common lure to entice recipients to open a potentially malicious attachment, a frequent phishing tactic.",75
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"This is a standard transactional email and lacks typical phishing indicators like malicious links, requests for personal information, or suspicious urgency.",95
"Dear Casey, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The email uses common marketing language and does not contain typical phishing indicators like generic greetings, suspicious grammar, or urgent/threatening tones, nor does it directly ask for sensitive information.",85
"Hi John, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"This is a generic project reminder with no suspicious links, requests for information, or unusual urgency.",90
"Hi Taylor, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a standard, friendly follow-up email lacking any typical phishing indicators like suspicious links, requests for sensitive information, or urgent demands.",100
"Hi Taylor, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a simple social invitation with no suspicious links, requests for sensitive information, or urgent/threatening language typical of phishing.",100
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic attachment request combined with a sense of urgency and threat of penalties, common phishing tactics.",95
"Hi Morgan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a simple, benign invitation to meet for coffee with no suspicious links, requests for sensitive information, or urgent demands.",95
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The content is a generic subscription reminder that could be legitimate. Without sender details or links, it's not possible to confirm phishing.",80
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,The content is a generic subscription reminder and does not inherently contain phishing characteristics like suspicious links or requests for sensitive data.,90
"Dear Sam, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"Lacks essential details like the company name, specific service renewed, or amount, which is characteristic of phishing attempts to induce a reactive response.",95
"Hi Morgan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a normal social invitation with no indicators of phishing (no requests for sensitive info, no suspicious links, no urgency/threat).",100
"Dear Morgan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The content is a standard, benign webinar announcement with no suspicious links, requests for sensitive data, or urgent threats.",90
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency about ""unusual activity"" and directs the user to ""Log in,"" a common tactic to steal credentials via a fake link.",95
"Hello Jordan, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The email content is generic and professional, lacks suspicious links, urgent requests, or unusual grammar, and does not ask for sensitive information.",90
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The content is a generic subscription reminder and lacks typical phishing indicators such as suspicious links, unusual urgency, or grammatical errors in the provided text.",90
"Hi Jordan, please find the attached report for this month's performance review.",Safe Email,yes,no,"The content uses social engineering (personalized greeting, relevant business context) to induce the recipient to open an attachment, a common vector for malware or credential harvesting in phishing attacks.",90
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and requests sensitive billing information without specifying the service, a common phishing tactic.",100
"Dear Casey, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"No suspicious links, unusual requests, or pressure tactics are present in this text alone. It appears to be a standard webinar announcement.",90
"Dear Jane, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The email content is a standard invitation for a webinar and lacks typical phishing indicators like suspicious links, urgent threats, or requests for sensitive information.",90
"Dear Drew, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The email content contains no suspicious links, requests for sensitive information, or urgent threats typical of phishing.",90
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited ""win"" with a call to action to click a link is a common characteristic of prize scams and phishing attempts.",100
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Creates urgency and fear of service interruption with a generic request to update settings, a common tactic for phishing attempts to prompt clicks on malicious links.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Uses generic urgent/fearful language to prompt login, common phishing tactic.",95
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Creates urgency and implies a threat (""service interruption"") to prompt action without specific context, a common phishing tactic.",95
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"This content is a generic transactional message and lacks typical phishing indicators such as suspicious links, requests for personal information, or threats.",90
"Hello Casey, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The email is a standard, professional project update request without suspicious links, attachments, or requests for sensitive information.",90
"Dear Taylor, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,This is a generic marketing email for a webinar; it lacks typical phishing indicators like requests for sensitive data or suspicious links in the provided text.,90
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited ""win"" for a high-value prize with an immediate call to action to click a link, a common tactic for phishing attempts.",95
"Hi Alex, please find the attached report for this month's performance review.",Safe Email,no,no,The content is a plausible business message and lacks common phishing indicators such as suspicious links or requests for sensitive information.,85
"Dear Jordan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency/fear (""compromised,"" ""immediately"") and demands clicking a link, common phishing tactics to trick users.",95
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Unsolicited request for personal information for a vague package delivery, a common phishing tactic.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency, is generic, and requests sensitive billing information, often leading to a fake login or payment page.",95
"Dear Jane, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"The email is vague, not specifying the service or amount, which is a common tactic in phishing to provoke a user to investigate an unknown renewal, often via a malicious link.",90
Reminder: Our meeting is scheduled for tomorrow at 4 PM. Please be prepared with your updates.,Safe Email,no,no,"The email content is a simple meeting reminder and lacks typical phishing indicators like malicious links, requests for sensitive information, or urgent threats.",90
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Asks for personal information for an unspecified package delivery, a common tactic to steal data.",100
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Legitimate delivery services do not ask for ""personal information"" to confirm delivery; this is a common tactic to obtain sensitive data.",100
"Hi Casey, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"This appears to be a standard work-related reminder about a project deadline, addressed to a specific person, and contains no suspicious links, requests for personal information, or unusual urgency.",95
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a standard networking follow-up email with no suspicious links, requests for sensitive information, or urgent demands.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Generic payment decline and urgent request for billing information for an unspecified service.,95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear (""unusual login attempt"") and prompts clicking a link to ""verify account,"" a common phishing tactic to steal credentials.",100
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear (""unusual login""), generic, and demands a click to ""verify"" the account, a common tactic to steal credentials.",100
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a generic, benign welcome message for a newsletter, lacking typical phishing characteristics like requests for personal information, suspicious links, urgency, or threats.",95
Congratulations! You've won a $1000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited high-value prize with an urgent call to click a link, typical of phishing attempts to steal info or deliver malware.",100
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency, requests verification via a link, and uses generic language typical of credential harvesting.",100
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"The content is a standard meeting reminder and contains no typical phishing indicators like malicious links, requests for personal information, or urgent/threatening language.",95
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic, unsolicited invoice with an attached file, combined with urgency and a threat (""avoid penalties""), is a common phishing tactic to deliver malware or trick recipients into making fraudulent payments.",90
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,"The email prompts opening an attachment, a common delivery method for malware or other phishing payloads.",90
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,"The email prompts opening an attachment, a common vector for malware in phishing attempts. Legitimacy depends on the sender and the file type.",85
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency, asks for sensitive billing info, and lacks specific service identification – classic phishing tactics.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear about an account compromise and prompts clicking a link to ""verify,"" a common phishing tactic.",100
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and asks for sensitive billing information, common phishing tactics.",90
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear, lacks specifics, and directs to a link to ""verify account,"" classic phishing tactics to steal credentials.",100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Generic wording and urgent call to action without specifying the sender or service are common phishing tactics.,95
"Dear Sam, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The content is a generic renewal notice and does not contain suspicious links, requests for information, or other typical phishing mechanisms.",90
"Dear Casey, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,This is standard purchase confirmation text and lacks typical phishing indicators.,95
"Hi Drew, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The content is a simple project reminder with no suspicious links, requests for sensitive information, or urgent/threatening language.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, mentions ""unusual activity,"" and directs the user to log in, all common phishing tactics to trick users into revealing credentials.",95
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,The content is a generic subscription reminder that could be legitimate; it lacks specific phishing indicators like suspicious links or urgent threats.,95
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Generic, creates urgency/threat, and prompts opening an unknown attachment without context.",95
"Hi Jane, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"Standard social follow-up with no suspicious links, requests for sensitive info, or urgent/threatening language.",100
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Uses urgency (unusual activity) and directs to log in, a common social engineering tactic for credential harvesting.",95
"Hi Sam, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a simple, generic reminder about a project deadline, lacking any suspicious links, requests for sensitive information, or unusual urgency.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, uses vague sender, and prompts login to a potentially fake site to steal credentials.",100
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Generic, creates urgency, and requests an action without context, typical of phishing attempts.",95
"Hi Sam, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Standard work reminder without suspicious links, credential requests, or unusual demands.",95
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgent and generic language to create fear of service interruption and prompt immediate action, a common phishing tactic.",95
"Hi Taylor, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email content is a benign social message without any typical phishing indicators like requests for sensitive data, suspicious links, or urgent demands.",100
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited win notification with a high-value prize and a generic ""click here"" link is a common phishing tactic to steal information or deliver malware.",95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,Generic content with an attachment is a common tactic used to deliver malicious payloads in phishing attempts.,75
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"The content is a standard meeting reminder with no suspicious elements like links, attachments, or requests for sensitive data.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency and demands immediate action via a link, typical of credential harvesting.",100
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,"The email uses a benign pretext (meeting minutes) to encourage opening an attachment, a common method for delivering malware in phishing attempts.",85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic ""your bank"" and ""Click here"" without context are common phishing tactics to trick you into clicking a malicious link.",95
"Dear Sam, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email is a generic purchase confirmation with no suspicious links, requests for information, or other common phishing indicators.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency, implies an issue, and prompts login without specifics, typical of credential harvesting.",95
"Dear Jordan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email is a simple, generic purchase confirmation with no suspicious links, requests for information, or urgent/threatening language.",90
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a generic newsletter welcome message with no suspicious requests, links, or urgency.",100
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency, mentions an unusual login, and directs user to a link to ""verify account,"" all classic phishing tactics to steal credentials.",95
"Hi Alex, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a simple, generic project reminder without any malicious links, requests for sensitive information, or other typical phishing characteristics.",95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,Email content like this often lures recipients into opening a potentially malicious attachment.,85
"Dear Chris, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, lacks specific account details, and prompts clicking a link for a security issue.",95
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It creates urgency about a package and vaguely asks for ""personal information,"" which legitimate services don't typically do via email for delivery confirmation.",95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,Generic content asking recipient to open an attachment is a common method used in phishing to deliver malware.,90
"Dear Morgan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Urgent, threatening tone, generic account compromise claim, and call to click a link without specific account details.",100
"Dear Chris, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, vague about which account, and directs user to click a link immediately, typical phishing tactics.",100
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic ""your bank"" and ""click here"" to an implied link are classic phishing tactics.",95
"Dear Alex, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, implies a threat, and directs to an immediate action (clicking a link) without proper context, common phishing tactics.",95
"Dear Sam, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The content is generic and lacks typical phishing indicators like suspicious links, requests for sensitive info, or impersonation.",90
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize notification with a high value and a call to click a link, typical of attempts to steal info or install malware.",100
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Asks for personal information for a generic package delivery without specifics, a common phishing tactic to steal data.",100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,"The email is generic and creates urgency without specifying the service, a common characteristic of phishing attempts.",85
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency with ""unusual activity"" and prompts immediate login, a common tactic to direct users to fake login pages.",95
"Dear Taylor, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency, claims compromise, and directs to a link for sensitive action (password reset) without specifying the account.",100
"Dear Drew, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,yes,no,"Generic, unexpected renewal notice without company details is a common phishing lure.",85
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unexpected prize, urgent call to action to click a link, common phishing tactic.",95
"Hi Casey, please find the attached report for this month's performance review.",Safe Email,no,no,"The text is generic business communication about an attachment, lacking common textual phishing indicators.",90
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Creates urgency and fear of service interruption, a common tactic to trick users into clicking malicious links.",95
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Generic package alert asking for personal information to confirm delivery, a common phishing tactic.",100
Congratulations! You've won a $1500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize claim requiring a click, common tactic for credential theft or malware.",95
"Dear John, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The email is a simple notification without any malicious links, attachments, or requests for personal information.",90
Reminder: Our meeting is scheduled for tomorrow at 4 PM. Please be prepared with your updates.,Safe Email,no,no,"The email is a standard meeting reminder and contains no suspicious links, requests for sensitive information, or unusual urgency.",95
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"Unsolicited requests for ""personal information"" to confirm a package delivery are a common phishing tactic to trick recipients into revealing sensitive data.",95
"Dear Casey, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"The email is a simple notification without any suspicious links, requests for information, or urgent calls to action typical of phishing attempts.",80
"Dear Morgan, we are pleased to inform you about our upcoming webinar. Register now to secure your spot.",Safe Email,no,no,"The provided text is a generic, benign promotional message for a webinar and lacks typical overt phishing indicators.",85
"Hi Chris, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a simple social invitation without suspicious links, attachments, or requests for sensitive information.",100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,The content is a generic subscription reminder without malicious links or direct requests for sensitive data.,90
"Hello Drew, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The email is generic and lacks typical phishing indicators like suspicious links, requests for sensitive data, or a sense of urgency.",90
"Dear Jane, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email is a standard transactional message without any typical phishing indicators like suspicious links, requests for sensitive information, or urgent calls to action.",95
Congratulations! You've won a $500 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited win, high-value offer to entice a click, common social engineering tactic.",100
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It impersonates a bank and asks the user to click a link for a ""secure message,"" a common tactic to direct users to a fake website.",95
"Dear John, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"High urgency, threat of account compromise, and a generic call to action via an unspecified link are classic phishing tactics.",95
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"The content is a standard, benign newsletter welcome message with no suspicious requests or urgency.",100
"Dear Morgan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency/threat (""compromised,"" ""immediately""), demands clicking a link, lacks specific service context.",95
"Dear Taylor, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"Standard purchase confirmation, no suspicious links, requests for info, or urgent/threatening language.",95
"Hi Jordan, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"The email is a benign social invitation, contains no suspicious links or attachments, and does not request sensitive information.",100
"Hi Sam, please find the attached report for this month's performance review.",Safe Email,yes,no,"Generic content with an attachment is a very common phishing tactic to deliver malware or trick recipients, though context (sender, unexpectedness) is crucial.",75
Reminder: Our meeting is scheduled for tomorrow at 1 PM. Please be prepared with your updates.,Safe Email,no,no,"No suspicious links, requests for sensitive information, or unusual language.",90
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgency and a threat of service interruption to prompt action, a common phishing tactic.",95
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"Uses generic language, pressures recipient to open attachment, and creates urgency with threat of penalties, common phishing tactics.",85
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The content is a standard purchase confirmation and does not include requests for personal info, suspicious links, or urgent demands.",90
