Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Attention, congratulations! You are the winner of a prize. To collect your gift of $1,200, please provide your account number to process the amount. This deal is available today only.

Keywords: cash million debit card account number winner

Sincerely,
Cameron Lee",Phishing Email,yes,yes,"Unsolicited prize offer demanding account number with urgency tactic, classic scam indicators.",95
"Subject: Welcome aboard

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Jordan Lee",Safe Email,no,no,"Email is a straightforward internal message about scheduling and sharing slides, lacking any suspicious links, attachments, or requests for sensitive information.",98
"Hello, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: ransomware, problem, technical support

IT Desk,
Jordan Martinez",Phishing Email,yes,yes,"Creates false urgency about malware infection and directs user to click a suspicious link, classic phishing tactic to deliver ransomware or steal data.",95
"Subject: Budget planning

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Sam Brown",Safe Email,no,no,"Email is a routine work reminder about a training session with no links, attachments, or requests for sensitive information; minor subject-body mismatch but no malicious indicators.",95
"Subject: Conference registration

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

I'll share the slides later today.

Best,
Casey Patel",Safe Email,no,no,"Email discusses routine meeting follow-up with no links, attachments, urgent demands, or requests for sensitive information; minor subject-body mismatch but not indicative of phishing.",95
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: no-reply, link, notice, attachment, do not reply

Account Services,
Jamie Patel",Phishing Email,yes,yes,"Generic greeting, urges clicking unspecified link and opening attachment, mimics automated email with ""do not reply"" while signed by individual, common phishing tactics.",95
"Hi there, final warning. Failure to respond will restrict your account. Immediate action is required to avoid legal action. Your case will be referred to court if unresolved.

Keywords: default breach

Compliance Team,
Taylor Singh",Phishing Email,yes,yes,"Employs urgent threats of account restriction, legal action, and court referral to coerce response, classic phishing tactic; suspicious generic signature and keywords.",95
"Notice, congratulations! You are the winner of a reward. To redeem your payment of $10,000, please provide your account number to process the sum. This deal is limited time.

Keywords: win account number $ mortgage

IT Desk,
Avery Martinez",Phishing Email,yes,yes,"Promises unsolicited large reward and requests sensitive account details with urgency, classic scam indicators; ""mortgage"" keyword mismatch adds suspicion.",98
"Account holder, congratulations! You are the winner of a reward. To redeem your payment of ₹80,000, please provide your routing number to process the amount. This offer is limited time.

Keywords: fee lottery

Support Desk,
Jamie Kim",Phishing Email,yes,yes,"Unsolicited prize notification demanding sensitive banking details (routing number) with urgency, classic scam tactics.",95
"Subject: Onboarding checklist

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Let me know if the timing works for you.

Best,
Sam Lee",Safe Email,no,no,"The email is a benign professional message about an onboarding agenda, lacking typical phishing elements like urgent demands, suspicious links, or requests for sensitive information.",98
"Dear user, your profile has been locked. Use the secure link to update password and restore access. Enter your 2FA code to continue.

Keywords: log in recover account two factor account pin

Compliance Team,
Avery Brown",Phishing Email,yes,yes,"Generic greeting, creates urgency with locked account claim, prompts sharing sensitive info like password and 2FA via a suspicious link—hallmarks of phishing.",95
"Subject: Welcome aboard

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Let me know if the timing works for you.

Best,
Cameron Martinez",Safe Email,no,no,"The email is a benign professional message about meeting minutes with no links, attachments, urgent demands, or requests for sensitive information.",98
"Hi there, congratulations! You are the winner of a reward. To collect your gift of 3 BTC, please provide your routing number to process the total. This offer is available today only.

Keywords: lottery 10,000

Sincerely,
Jordan Garcia",Phishing Email,yes,yes,"Unsolicited lottery win claim demanding sensitive banking details (routing number) with artificial urgency, classic phishing tactic.",95
"Notice, this is the agency compliance team. There are security violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: ceo google legal court attorney

Security Team,
Morgan Khan",Phishing Email,yes,yes,"Email creates urgency with vague security threats and impersonates an official team to solicit action, typical phishing indicators; suspicious keywords add to deception.",95
"Hello, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: install, private, auto-generated, no-reply, delete after reading

Account Services,
Avery Singh",Phishing Email,yes,yes,"Generic vague notification urging clicks on link and attachment, with ""auto-generated"" and ""do not reply"" to mimic legitimacy and avoid questions; keywords like ""install"" and ""no-reply"" are common phishing red flags.",95
"Subject: Office maintenance

Thanks for attending the workshop. Here are links to references and the slide deck.

Feel free to add notes before we meet.

Best,
Jamie Khan",Safe Email,yes,no,"Subject ""Office maintenance"" mismatches the workshop content, a common phishing tactic to confuse recipients; mentions unspecified links that could be malicious.",70
"Notice, we detected a security alert on your account. To restore access, please confirm your information. Your account may be locked until you reactivate it.

Keywords: restore malware detected frozen authenticate

Account Services,
Avery Wong",Phishing Email,yes,yes,"Email uses fear tactics (security alert, account lock) to prompt sharing personal info, with suspicious generic sender and phishing keywords like ""restore"" and ""authenticate"".",95
"Subject: Performance feedback

Thanks for attending the workshop. Here are links to references and the slide deck.

Feel free to add notes before we meet.

Best,
Morgan Singh",Safe Email,no,no,"Email is a benign workshop follow-up offering references and slides, with no urgency, suspicious requests, or malicious indicators.",98
"Dear customer, this is the account services security team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: microsoft facebook

Sincerely,
Sam Garcia",Phishing Email,yes,yes,"Generic greeting, urgent threat of account restriction without specifics, vague security claims, and keywords implying impersonation of Microsoft or Facebook services.",95
"Subject: Project update

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Avery Singh",Safe Email,no,no,"The email is a routine professional update on a project collaboration, lacking any suspicious elements like urgent demands, links, or personal information requests.",98
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: quick, ends soon, hurry, time sensitive, 24 hours

Compliance Team,
Riley Wong",Phishing Email,yes,yes,"Creates artificial urgency with threats of account expiration and demands immediate action without specifics, classic phishing tactic.",95
"Attention, this is an asap notice regarding your account. Your access will be limited today. To avoid interruption, respond asap. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: act fast deadline while supplies last don't wait quick

Sincerely,
Casey Nguyen",Phishing Email,yes,yes,"Uses urgency and scarcity tactics (e.g., ""asap"", ""expires midnight"", account limitation threat) to prompt immediate action, common in phishing; generic and suspicious sender.",95
"Subject: Documentation review

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Feel free to add notes before we meet.

Best,
Cameron Garcia",Safe Email,no,no,"The email is a routine internal team message about sharing meeting notes and a shared document, lacking any urgent demands, suspicious links, or requests for sensitive information typical of phishing.",98
"Subject: Schedule confirmation

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Appreciate your feedback on this draft.

Best,
Sam Brown",Safe Email,no,no,"Email is a routine work reminder about a training session with no links, attachments, or requests for sensitive information.",98
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: contract, widow, emergency, romance

Compliance Team,
Riley Nguyen",Phishing Email,yes,yes,"Email impersonates a personal contact to create a false emergency (stolen wallet) and request money, aligning with romance scam tactics indicated by keywords like emergency and romance.",95
"Account holder, final warning. Failure to respond will freeze your account. Immediate action is required to avoid fine. Your case will be referred to the judge if unresolved.

Keywords: criminal violation final warning court

Security Team,
Sam Garcia",Phishing Email,yes,yes,"Email uses urgent threats of account freeze, fines, and legal action with generic sender to coerce response, classic phishing tactic.",95
"Attention, this is the federal compliance team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a restriction.

Keywords: customs adobe

Sincerely,
Cameron Lee",Phishing Email,yes,yes,"Email uses urgent threats of account restrictions from a vague ""federal compliance team,"" a common phishing tactic to induce action; odd unrelated keywords and generic signature add suspicion.",95
"Hi there, your login has been locked. Use the secure link to reset password and restore access. Enter your verification code to continue.

Keywords: login backup codes activation code personal information two factor

Regards,
Alex Kim",Phishing Email,yes,yes,"Creates urgency with false locked account claim, prompts sharing verification code and clicking suspicious link, typical phishing to steal credentials.",95
"Subject: Office maintenance

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

I'll share the slides later today.

Best,
Riley Brown",Safe Email,no,no,"The email is a straightforward internal message about a lab booking and sharing slides, lacking any phishing indicators like urgent requests, suspicious links, or demands for personal information.",98
"Subject: Budget planning

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Jordan Lee",Safe Email,no,no,"Email is a benign reminder about a training session with no links, attachments, or requests for sensitive information; subject mismatch is minor and not a phishing indicator.",95
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: instantly, today only, expire, ends soon, act fast

Support Desk,
Morgan Kim",Phishing Email,yes,yes,"Creates artificial urgency with phrases like ""urgent notice,"" ""expire soon,"" and ""act now"" to prompt hasty action without specifics, typical of phishing scams.",95
"Subject: Research discussion

Sharing the revised documentation with examples. The endpoints are described in section two.

I'll share the slides later today.

Best,
Sam Wong",Safe Email,no,no,"The email is a benign professional message about sharing documents and slides, lacking any links, attachments, urgent demands, or requests for sensitive information typical of phishing.",98
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: temporary loan, traveler, oil rig

Security Team,
Taylor Lee",Phishing Email,yes,yes,"Email impersonates a known contact with a fabricated emergency (stolen wallet) to solicit a loan, matching common scam patterns like traveler/oil rig frauds.",95
"Subject: Classroom logistics

Sharing the revised documentation with examples. The endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Avery Patel",Safe Email,no,no,"Email is a straightforward professional message about sharing documentation for a meeting, lacking phishing hallmarks like urgent requests, suspicious links, or impersonation.",98
"Subject: Team lunch planning

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Morgan Kim",Safe Email,no,no,"Email is a simple internal meeting confirmation with no links, attachments, or requests for sensitive info; minor subject-body mismatch but not indicative of phishing.",95
"Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: reset, pin, username, password, signin

Sincerely,
Riley Khan",Phishing Email,yes,yes,"Urges sharing sensitive info (username, password, 2FA, recovery key) via email, a common phishing tactic; suspicious sender and keyword list.",95
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: secret, go to, attachment

Compliance Team,
Morgan Garcia",Phishing Email,yes,yes,"Vague notification urging clicks on a link and attachment without specifics, mimicking automated emails to lure users into potential malware or credential theft.",90
"Dear user, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: infection, problem, technical support, update

Security Team,
Jamie Patel",Phishing Email,yes,yes,"Creates urgency with fake malware alert and directs to a suspicious link for ""scan and patch,"" typical phishing to install malware.",95
"Hi there, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: conference, cards, hotel, immediately, money needed, extend stay

Regards,
Avery Patel",Phishing Email,yes,yes,"Email impersonates a personal contact with a fabricated emergency (stolen wallet) to urgently request a money transfer, a common phishing tactic; keywords like ""conference"" and ""hotel"" align with scam patterns.",95
"Hello, final warning. Failure to respond will hold your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: jail delete confiscate judge block

Account Services,
Avery Lee",Phishing Email,yes,yes,"Urgent threats of account hold, fines, and court without specifics or legitimate sender details; keywords like jail and judge indicate scare tactics typical of phishing.",95
"Notice, final warning. Failure to respond will seize your account. Immediate action is required to avoid penalty. Your case will be referred to the judge if unresolved.

Keywords: consequences desist freeze violation lawsuit

IT Desk,
Jordan Singh",Phishing Email,yes,yes,"Employs fear-based urgency with threats of account seizure, penalties, and legal referral, common in phishing to elicit immediate action; generic sender adds suspicion.",95
"Subject: Weekly status report

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Sam Wong",Safe Email,no,no,"The email is a straightforward internal communication about scheduling a lab booking, with no suspicious links, attachments, or requests for sensitive information.",100
"Account holder, your login has been restricted. Use the secure link to update password and restore access. Enter your verification code to continue.

Keywords: 2fa update password account pin

Account Services,
Taylor Singh",Phishing Email,yes,yes,"Urgent account restriction claim urging link click for password update and code entry, with generic sender and no legitimate details—hallmarks of phishing.",95
"Subject: Training session notes

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Appreciate your feedback on this draft.

Best,
Casey Nguyen",Safe Email,no,no,"The email is a standard professional message about work collaboration (e.g., PR changes and feedback), lacking phishing hallmarks like urgent demands, suspicious links, or requests for personal data.",98
"Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: security code, two factor, 2fa, sign in, account

IT Desk,
Taylor Brown",Phishing Email,yes,yes,"Requests sensitive info like 2FA code and recovery key via email, impersonates IT support with urgency to restore access—classic phishing tactics.",95
"Subject: Project update

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Thanks for reviewing the document.

Best,
Alex Patel",Safe Email,no,no,"The email is a standard professional message about meeting minutes with no urgent demands, links, attachments, or requests for sensitive information.",98
"Attention, this is an expires notice regarding your account. Your access will expire soon. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions now.

Keywords: time sensitive 24 hours

Risk Operations,
Sam Wong",Phishing Email,yes,yes,"Creates false urgency with account expiration threats and calls to complete a form, typical phishing tactics without specific details or legitimate sender info.",95
"Subject: Workshop recap

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Let me know if the timing works for you.

Best,
Morgan Garcia",Safe Email,no,no,"Email is a benign meeting confirmation with no suspicious requests, links, or urgency typical of phishing.",98
"Attention, we detected a login attempt on your account. To restore access, please update your information. Your account may be temporarily on hold until you recover it.

Keywords: locked identity theft recover

Account Services,
Casey Kim",Phishing Email,yes,yes,"Email uses urgency about account lockout and requests personal info updates, with vague sender and keywords like ""locked"" and ""recover"" typical of phishing scams.",95
"Subject: Networking event details

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Thanks for reviewing the document.

Best,
Jamie Singh",Safe Email,no,no,"Email is a benign professional message about an event agenda with no requests for sensitive information, links, or urgent actions typical of phishing.",98
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: infection, server, network, ransomware, connection, upgrade

Regards,
Riley Wong",Phishing Email,yes,yes,"Generic greeting, claims urgent malware infection requiring link click for ""fix,"" uses fear keywords like infection and ransomware to prompt action—classic phishing tactic.",95
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: ransomware, tech support, upgrade, server, update

Regards,
Sam Nguyen",Phishing Email,yes,yes,"Email claims urgent malware infection and directs user to click a provided link for a scan/patch, a classic phishing tactic to deliver malware or steal credentials; suspicious generic sender and keywords like ransomware/tech support reinforce scam intent.",95
"Attention, we detected a login attempt on your account. To verify access, please update your information. Your account may be locked until you reactivate it.

Keywords: breach identity theft suspicious activity security alert

Regards,
Sam Nguyen",Phishing Email,yes,yes,Creates urgency with fake security alert and prompts for personal info update; generic sender and no verifiable details.,95
"Subject: Conference registration

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Taylor Nguyen",Safe Email,no,no,"Email is a professional request for feedback on a draft proposal with no suspicious elements like urgent demands, malicious links, or personal info requests; minor subject-body mismatch but not indicative of phishing.",90
"Notice, this is an today only notice regarding your account. Your access will expire within 24 hours. To avoid interruption, act now. This offer is last chance and ends soon. Follow the instructions now.

Keywords: last chance act now deadline

Sincerely,
Jordan Kim",Phishing Email,yes,yes,"Creates artificial urgency with phrases like ""24 hours,"" ""act now,"" and ""last chance,"" common in phishing to prompt hasty actions; includes grammatical errors and vague account threats.",95
"Subject: Networking event details

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

Thanks for reviewing the document.

Best,
Taylor Kim",Safe Email,no,no,"Email is a benign professional message about work collaboration (analysis, PR, document review) with no links, attachments, or requests for info; subject mismatch exists but lacks malicious intent indicators.",95
"Subject: Training session notes

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Jamie Kim",Safe Email,no,no,"Email is a benign internal message sharing meeting notes and a shared document, with no suspicious links, urgent demands, or requests for sensitive information.",98
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: relationship, unexpected situation, iraq

Security Team,
Jamie Lee",Phishing Email,yes,yes,"Email impersonates a personal contact to create urgency with a stolen wallet story and requests money transfer, classic scam tactic exploiting trust.",95
"Hi there, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: ends soon, expires soon, don't wait, 48 hours

Account Services,
Sam Garcia",Phishing Email,yes,yes,"Creates artificial urgency with vague account expiration threat and calls for immediate action without specifics, classic phishing tactic.",95
"Subject: Performance feedback

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

I'll share the slides later today.

Best,
Alex Martinez",Safe Email,no,no,"The email is a benign professional follow-up about meeting minutes and slides, lacking any links, attachments, urgent demands, or requests for sensitive information typical of phishing.",98
"Hi there, we detected unusual activity on your account. To authenticate access, please confirm your information. Your account may be restricted until you recover it.

Keywords: identity theft account closed unauthorized security

Compliance Team,
Alex Singh",Phishing Email,yes,yes,"Generic alert about unusual account activity urging confirmation of personal information, with threats of restriction; lacks specific sender details and uses phishing keywords like ""identity theft"" and ""unauthorized.""",95
"Attention, this is the immigration compliance team. There are policy violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: agency federal amazon

IT Desk,
Jamie Kim",Phishing Email,yes,yes,"Creates urgency with threats of account holds, uses vague ""immigration compliance"" authority mismatched with ""amazon"" keywords and IT sender, typical scam tactics to prompt action.",95
"Account holder, this is the administration compliance team. There are security violations on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a hold.

Keywords: homeland security fbi cia immigration whatsapp

Risk Operations,
Alex Lee",Phishing Email,yes,yes,"Urgent threat of account hold with vague ""administration compliance team"" and suspicious keywords like FBI/CIA to mimic authority and prompt action.",95
"Subject: Office maintenance

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Let me know if the timing works for you.

Best,
Avery Khan",Safe Email,no,no,"Email is a benign internal reminder about a training session with no links, attachments, or requests for sensitive info; minor subject-body mismatch but not indicative of phishing.",95
"Hello, congratulations! You are the winner of a reward. To collect your payment of 3 BTC, please provide your credit card to process the amount. This offer is limited time.

Keywords: withdraw dollar investment debit card credit card

Regards,
Jordan Wong",Phishing Email,yes,yes,"Promises unsolicited large reward (3 BTC) and requests credit card details for ""processing,"" a common scam tactic to steal financial info; urgency adds pressure.",98
"Dear user, this is an urgent notice regarding your account. Your access will be limited today. To avoid interruption, act now. This offer is last chance and ends soon. Follow the instructions now.

Keywords: final notice expires midnight limited time today only

Support Desk,
Cameron Singh",Phishing Email,yes,yes,"Uses urgency tactics like ""urgent notice,"" ""act now,"" ""last chance,"" and threats of account limitation with generic greeting to prompt immediate action, typical of phishing scams.",95
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: visit, do not share, secret, link, no-reply, confidential

Account Services,
Jamie Nguyen",Phishing Email,yes,yes,"Generic greeting, vague notification urging link click and attachment open, with ""no-reply"" to mimic legitimacy—classic phishing tactics.",95
"Subject: Research discussion

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

Feel free to add notes before we meet.

Best,
Jordan Lee",Safe Email,no,no,"The email is a standard professional message about meeting minutes with no suspicious elements like urgent demands, links, or requests for sensitive information.",98
"Subject: Meeting follow-up

Sharing the revised documentation with examples. The new endpoints are described in section two.

Let me know if the timing works for you.

Best,
Alex Garcia",Safe Email,no,no,"Email is a benign professional follow-up on a meeting with no links, attachments, urgency, or requests for sensitive information.",98
"Subject: Classroom logistics

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Jamie Khan",Safe Email,no,no,"The email is a simple, legitimate-sounding reminder about a training session with no links, attachments, urgent demands, or requests for sensitive information.",98
"Subject: Classroom logistics

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Thanks for reviewing the document.

Best,
Avery Nguyen",Safe Email,no,no,"The email is a straightforward internal message about an agenda and tasks, with no links, attachments, urgency, or requests for personal information typical of phishing.",98
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: international issues, traveler, romance, single, engineer

IT Desk,
Casey Lee",Phishing Email,yes,yes,Classic scam tactic impersonating a personal contact to request emergency loan after fabricated travel mishap; keywords indicate romance scam patterns; mismatched IT Desk signature.,95
"Subject: Documentation review

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Morgan Wong",Safe Email,no,no,"The email is a standard professional message about meeting minutes and action items, with no requests for sensitive information, suspicious links, attachments, or urgent demands typical of phishing.",98
"Subject: Documentation review

Sharing the revised documentation with examples. The endpoints are described in section two.

Let me know if the timing works for you.

Best,
Cameron Lee",Safe Email,no,no,"The email is a professional message about sharing documentation, with no suspicious elements like links, urgent requests, or demands for personal information.",98
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: overseas, help me, immediately, marriage

Account Services,
Riley Khan",Phishing Email,yes,yes,"Impersonates a personal contact with an urgent money request due to a fabricated emergency (stolen wallet), promising quick repayment; common scam pattern, mismatched signature adds suspicion.",95
"Subject: Team lunch planning

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

Let me know if the timing works for you.

Best,
Sam Lee",Safe Email,no,no,"Email is a benign internal meeting confirmation with no links, attachments, or requests for sensitive information; minor subject-body mismatch but not indicative of phishing.",95
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: patch, error, connection, network, tech support

Compliance Team,
Riley Patel",Phishing Email,yes,yes,"Impersonates IT department with urgent malware threat and directs to a suspicious link for scanning/patching, classic phishing tactic.",95
"Subject: Meeting follow-up

Thanks for attending the workshop. Here are the links to references and the slide deck.

I'll share the slides later today.

Best,
Avery Lee",Safe Email,no,no,"Email is a polite, professional follow-up to a workshop with no suspicious links, urgent requests, or demands for personal information.",95
"Subject: Invoice confirmation

Sharing the revised documentation with examples. The new endpoints are described in section two.

Let me know if the timing works for you.

Best,
Riley Brown",Safe Email,no,no,"Email is a benign professional message about sharing documentation, with no links, attachments, urgent demands, or requests for sensitive information.",98
"Subject: Networking event details

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Jamie Brown",Safe Email,no,no,"Email is a benign internal message about event booking with no requests for info, links, or suspicious elements.",98
"Account holder, your profile has been locked. Use the secure link to verify your username and restore access. Enter your verification code to continue.

Keywords: change password security code authentication security settings backup codes

IT Desk,
Avery Garcia",Phishing Email,yes,yes,"Creates urgency with ""profile locked"" claim and urges clicking a link to enter verification code, a classic tactic to harvest credentials; generic sender and keywords like ""security code"" are red flags.",95
"Notice, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: patch, trojan, error, tech support, help desk, fix

Account Services,
Casey Singh",Phishing Email,yes,yes,"Email creates urgency with fake malware alert and prompts clicking a link for a ""patch,"" a classic tactic to install malware or steal credentials; generic sender adds suspicion.",95
"Subject: Classroom logistics

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Sam Kim",Safe Email,no,no,"Email is a straightforward scheduling message about a lab booking with no requests for personal info, links, attachments, or urgent demands typical of phishing.",98
"Dear customer, your profile has been suspended. Use the secure link to update password and restore access. Enter your 2FA code to continue.

Keywords: security code 2fa update password backup codes

Sincerely,
Riley Khan",Phishing Email,yes,yes,"Creates urgency with account suspension claim, requests sensitive 2FA code and password update via a ""secure link,"" which is a common phishing tactic to steal credentials.",95
"Account holder, this is the microsoft accounts team. There are policy concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a restriction.

Keywords: netflix apple legal government spotify

Account Services,
Avery Wong",Phishing Email,yes,yes,"Impersonates Microsoft with urgent threats of account restriction and includes unrelated keywords like Netflix/Apple, classic phishing tactics to create fear and evade filters.",95
"Subject: Conference registration

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Jordan Wong",Safe Email,no,no,"Email is a simple internal meeting confirmation without links, attachments, or requests for sensitive information; subject mismatch is minor and not indicative of phishing.",95
"Account holder, this is an today only notice regarding your account. Your access will expire within 24 hours. To avoid interruption, complete the form now. This offer is time sensitive and expires midnight. Follow the instructions immediately.

Keywords: now rush quick expires soon

Compliance Team,
Jamie Patel",Phishing Email,yes,yes,"Creates artificial urgency with time-sensitive threats and generic greeting to prompt hasty action, typical of phishing scams.",95
"Subject: Documentation review

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Appreciate your feedback on this draft.

Best,
Jordan Lee",Safe Email,no,no,"Email is a standard internal meeting confirmation with no links, attachments, urgent demands, or requests for sensitive information.",98
"Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: payment verification, transfer back, personal story

Support Desk,
Jamie Kim",Phishing Email,yes,yes,"Fabricated personal anecdote builds false trust to solicit emergency funds for a ""stranded traveler"" scenario, with promises of repayment—hallmarks of advance-fee scam phishing.",98
"Hello, congratulations! You are the selected recipient of a reward. To claim your payment of 3 BTC, please provide your routing number to process the total. This offer is limited time.

Keywords: jackpot debt

Support Desk,
Morgan Lee",Phishing Email,yes,yes,"Unsolicited promise of large BTC reward demands sensitive banking info (routing number) with urgency, classic scam indicators.",95
"Subject: Code review summary

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

Feel free to add notes before we meet.

Best,
Sam Wong",Safe Email,no,no,"The email is a standard professional message about a meeting agenda with no requests for sensitive information, links, or urgent actions typical of phishing.",98
"Subject: Documentation review

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

I'll share the slides later today.

Best,
Morgan Martinez",Safe Email,no,no,"Email is a straightforward meeting confirmation with no links, attachments, urgent demands, or requests for sensitive information typical of phishing.",98
"Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: understand these, transfer back, stolen, extend stay, temporary loan

Compliance Team,
Avery Lee",Phishing Email,yes,yes,"Builds false personal rapport, requests emergency money transfer with promise of repayment, uses scam keywords like ""temporary loan"" and ""extend stay""; mismatched signature.",95
