Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Dear customer, this is an instantly notice regarding your account. Your access will expire today. To avoid interruption, respond asap. This offer is last chance and expires midnight. Follow the instructions immediately.

Keywords: time sensitive instantly quick

Security Team,
Jordan Martinez",Phishing Email,yes,yes,"The email exhibits several characteristics commonly associated with phishing attempts. Firstly, it creates a sense of urgency by claiming that the account access will 'expire today' and uses phrases like 'respond asap' and 'last chance,' which are tactics often used to pressure recipients into acting without thinking. Secondly, the language is vague and lacks specific details about the account or the nature of the 'offer,' which is typical of phishing emails that aim to trick users into providing personal information. Thirdly, the use of 'instantly notice' and poor grammar ('this offer is last chance') suggests a lack of professionalism, often seen in fraudulent communications. Lastly, while the email is signed by 'Jordan Martinez' from the 'Security Team,' there is no verifiable contact information or company branding to confirm legitimacy. These factors collectively raise suspicion.",85
"Subject: Welcome aboard

Good morning, the updated agenda for next week is included below. Please check your tasks and add comments.

I'll share the slides later today.

Best,
Jordan Patel",Safe Email,no,no,"The email content appears to be a standard professional communication. It includes a subject line that is relevant and non-urgent ('Welcome aboard'), a polite greeting, and a reference to an agenda and tasks, which are common in workplace correspondence. There are no suspicious elements such as urgent requests for personal information, unexpected attachments, or links to external sites. Additionally, the sender's name ('Jordan Patel') and sign-off ('Best') seem typical for a professional email. However, without additional context such as the sender's email address, domain, or any attachments, it is not possible to completely rule out phishing. The lack of overt red flags suggests this is likely not a phishing attempt.",80
"Notice, we detected a security alert on your account. To restore access, please confirm your information. Your account may be temporarily on hold until you recover it.

Keywords: expired hacked access denied blocked

Sincerely,
Morgan Kim",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: romance, iraq, afghanistan, single, marriage, hotel

Account Services,
Jordan Patel",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Notice, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: share, do not share, visit, link, classified, delete after reading

Sincerely,
Jamie Brown",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. The generic greeting 'Notice' and lack of personalization suggest it is not tailored to the recipient. The instruction to 'click here to view the update' with an included link and attachment raises red flags, as phishing emails often use urgent or vague language to prompt users to click on malicious links or open harmful attachments. Additionally, the disclaimer 'do not reply to this auto-generated message' is a tactic used to avoid direct communication and scrutiny. While the sender's name 'Jamie Brown' appears legitimate, it could be spoofed. The keywords provided, such as 'link' and 'delete after reading,' further align with phishing tactics that encourage quick action and cover tracks. However, without seeing the actual link or attachment, there is a slight uncertainty, which is reflected in the confidence score.",85
"Subject: Classroom logistics

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Cameron Garcia",Safe Email,no,no,"The email content appears to be a legitimate communication about a training session. It includes a subject line relevant to workplace or educational logistics, a reminder about a session, and a mention of shared materials in a drive, which is common in professional or academic settings. There are no overt signs of phishing such as urgent requests for personal information, suspicious links, or unusual language. The sender's name, Cameron Garcia, is presented in a standard format, and the tone is professional and casual, fitting for a reminder email. However, without additional context such as the sender's email address, domain, or any attachments/links, a small degree of caution is still warranted.",20
"Account holder, this is an limited time notice regarding your account. Your access will be limited within 24 hours. To avoid interruption, respond asap. This offer is time sensitive and ends soon. Follow the instructions now.

Keywords: today only rush asap

Regards,
Riley Garcia",Phishing Email,yes,yes,"The email exhibits several characteristics typical of phishing attempts. It creates a sense of urgency by claiming that account access will be limited within 24 hours and uses phrases like 'respond asap' and 'time sensitive' to pressure the recipient into immediate action. The lack of specific details about the account or the organization, combined with vague instructions to 'follow now,' raises suspicion. Additionally, the use of keywords like 'today only' and 'rush' aligns with tactics used to manipulate recipients into acting without thorough consideration. There is no clear branding, contact information, or verifiable sender identity beyond a generic name, which is another red flag. While not definitive proof, these elements collectively suggest a high likelihood of a phishing attempt aimed at tricking the recipient into providing sensitive information or clicking on a malicious link (though no link is mentioned in the provided content).",85
"Notice, your login has been restricted. Use the secure link to update password and restore access. Enter your username and password to continue.

Keywords: settings backup codes authentication

Account Services,
Cameron Lee",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Performance feedback

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Alex Martinez",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a lab booking and performance feedback. It includes specific details such as a calendar invite with location and equipment information, which are typical in professional or academic correspondence. There are no overt signs of phishing, such as urgent requests for personal information, suspicious links, or unusual language urging immediate action. The sender's name, Alex Martinez, and the tone of the email are consistent with a normal workplace or academic interaction. However, caution should still be exercised to verify the sender's identity and ensure the email is from a trusted source, as phishing emails can sometimes mimic legitimate communications.",20
"Account holder, congratulations! You are the winner of a refund. To redeem your gift of 3 BTC, please provide your routing number to process the sum. This deal is limited time.

Keywords: 10000 claim ssn

Compliance Team,
Alex Patel",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Classroom logistics

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Feel free to add notes before we meet.

Best,
Sam Nguyen",Safe Email,no,no,"The email content appears to be a legitimate reminder about a training session. It includes a subject line relevant to workplace or educational communication ('Classroom logistics'), mentions shared materials in a drive (common in professional settings), and is signed with a name ('Sam Nguyen'), which adds a personal touch. There are no urgent calls to action, requests for sensitive information, suspicious links, or grammatical errors that are often indicative of phishing attempts. However, without additional context such as the sender's email address, domain, or any attachments/links, it is not possible to rule out phishing entirely.",20
"Subject: Conference registration

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Feel free to add notes before we meet.

Best,
Cameron Wong",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a meeting confirmation. It includes specific details such as the day (Thursday), time (2 PM), and location (conference room), as well as a request to bring draft slides, which aligns with typical business correspondence. There are no overt signs of phishing, such as urgent requests for sensitive information, suspicious links, or unusual language. However, caution is still advised as phishing emails can sometimes mimic legitimate communications. Factors like the sender's email address, any attachments, or unexpected context should be verified.",20
"Notice, we detected a login attempt on your account. To verify access, please update your information. Your account may be temporarily on hold until you reactivate it.

Keywords: authenticate frozen restore

Risk Operations,
Casey Lee",Phishing Email,yes,yes,"The email content exhibits several characteristics of a phishing attempt. It creates a sense of urgency by claiming a login attempt was detected and that the account is on hold until 'reactivation,' which is a common tactic to pressure users into taking immediate action. The request to 'update your information' without providing specific details or a secure method to do so is suspicious and often used to trick users into providing sensitive data. Additionally, the use of generic terms like 'authenticate,' 'frozen,' and 'restore' aligns with typical phishing language designed to alarm recipients. The sender's name, 'Casey Lee,' and the department 'Risk Operations' are not verifiable in this context and could be fabricated to appear legitimate. However, there is no explicit malicious link or attachment mentioned, which slightly lowers the certainty, but the overall tone and intent strongly suggest phishing.",85
"Subject: Training session notes

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Avery Khan",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. There are no urgent requests for sensitive information, suspicious links, or attachments with unusual file types that might indicate malware. The tone and context appear professional and relevant to a workplace setting, discussing a draft proposal and feedback with a reasonable deadline. The sender's name, Avery Khan, is provided, and there are no overt signs of impersonation or grammatical errors often seen in phishing emails. However, caution is still advised as phishing emails can sometimes appear legitimate; verifying the sender's email address and the authenticity of any attachments (not provided in the content) is recommended.",20
"Subject: Budget planning

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

I'll share the slides later today.

Best,
Sam Khan",Safe Email,no,no,"The email content appears to be a standard internal communication related to budget planning. It includes a subject line that is relevant to a common workplace topic, a casual and professional tone, and a mention of attached notes and upcoming slides, which are typical in a team setting. There are no overt red flags such as urgent requests for sensitive information, suspicious links, or grammatical errors that are often associated with phishing attempts. However, caution is still advised as phishing emails can sometimes mimic legitimate internal communications. The absence of verifiable sender information or attachment details in the provided content prevents a fully conclusive analysis.",20
"Subject: Team lunch planning

Quick reminder about the training session tomorrow. The materials are in the shared drive.

I'll share the slides later today.

Best,
Sam Lee",Safe Email,no,no,"The email content appears to be a legitimate communication related to a team lunch planning and a training session. It does not contain common phishing indicators such as urgent requests for personal information, suspicious links, or attachments. The tone and context are consistent with typical workplace communication, mentioning shared drives and slides, which are common in professional settings. The sender's name, 'Sam Lee,' does not raise immediate red flags without additional context about the sender's identity or email domain.",20
"Subject: Conference registration

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Sam Patel",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. It lacks urgent language, suspicious links, or requests for sensitive information such as passwords or financial details. The subject line and body are relevant to a professional context, mentioning a draft proposal and feedback, which aligns with typical workplace communication. The sender's name, 'Sam Patel,' appears legitimate and personal, and there are no overt signs of impersonation or malicious intent. However, caution is still advised as phishing emails can sometimes appear subtle, and attachments or later messages (e.g., slides) could potentially contain malware. Without additional context like the sender's email domain or attachment content, it is not possible to definitively rule out phishing, but based on the provided text, it seems unlikely.",20
"Dear user, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: financial request, hotel asking, ran into, remembered you mentioning, transfer back

Compliance Team,
Alex Brown",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Dear customer, we detected a login attempt on your account. To verify access, please confirm your information. Your account may be locked until you reactivate it.

Keywords: malware detected violation temporary hold

Risk Operations,
Jamie Garcia",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Attention, your account has been locked. Use the secure link to verify your username and restore access. Enter your username and password to continue.

Keywords: preferences signin profile

Security Team,
Jordan Singh",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Team lunch planning

Sharing the revised documentation with examples. The new endpoints are described in section two.

Thanks for reviewing the document.

Best,
Riley Patel",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. It lacks suspicious elements such as urgent requests for personal information, unexpected attachments or links, grammatical errors, or unusual sender behavior. The subject line 'Team lunch planning' and the body discussing 'revised documentation' and 'new endpoints' suggest a work-related context, which aligns with legitimate communication. However, without additional context such as the sender's email address, attachments, or links, a definitive conclusion cannot be made. There is a slight possibility of phishing if the email includes malicious attachments or links not mentioned in the provided content.",20
"Dear user, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: password, reset, recover account, personal information, login

Support Desk,
Jamie Khan",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Welcome aboard

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Let me know if the timing works for you.

Best,
Avery Brown",Safe Email,no,no,"The email content appears to be a standard business communication. It includes a subject line that is relevant and professional ('Welcome aboard'), a polite greeting, and a clear purpose (discussing an agenda for next week). There are no overt signs of phishing such as urgent requests for personal information, suspicious links, or grammatical errors. Additionally, the sender's name ('Avery Brown') and tone are consistent with typical workplace correspondence. However, without additional context such as the sender's email address, attachments, or links (which are not mentioned in the content), it is not possible to completely rule out phishing. Factors like an unfamiliar sender or unexpected communication could raise suspicion if present.",20
"Subject: Weekly status report

Thanks for attending the workshop. Here are the links to references and the slide deck.

Thanks for reviewing the document.

Best,
Taylor Khan",Safe Email,no,no,"The email content does not exhibit typical characteristics of a phishing attempt. It lacks urgent language, requests for sensitive information (like passwords or financial details), or suspicious links that prompt immediate action. The subject line 'Weekly status report' and the body content appear to be related to a professional context, mentioning a workshop and sharing references and a slide deck, which are common in workplace communication. However, caution is still advised as phishing emails can sometimes appear benign. The absence of visible links or attachments in the provided content prevents a full assessment of potential malicious intent.",20
"Hi there, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: don't wait, last chance, expires, deadline, limited offer

Sincerely,
Cameron Lee",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency by using phrases like 'urgent notice,' 'access will expire soon,' 'act now,' and 'time sensitive,' which are tactics often used to pressure recipients into taking immediate action without thorough consideration. Additionally, the lack of specific details about the account or the organization, combined with generic greetings like 'Hi there' instead of addressing the recipient by name, raises suspicion. The keywords mentioned—'don't wait,' 'last chance,' 'expires,' 'deadline,' and 'limited offer'—are frequently used in phishing emails to evoke fear or urgency. However, there is no explicit malicious link or request for personal information provided in the content, which slightly lowers the certainty. The signature 'Cameron Lee' lacks a verifiable title or organization, further adding to the suspicion.",85
"Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: alert, click now, notice

Regards,
Avery Nguyen",Phishing Email,yes,yes,"The email exhibits several characteristics commonly associated with phishing attempts. It uses a generic greeting ('Dear user') instead of addressing the recipient by name, which is a common tactic to target a broad audience. The instruction to 'click here to view the update' with an included link and attachment raises suspicion, as phishing emails often use urgent or enticing language to prompt users to click on malicious links or download harmful attachments. Additionally, the disclaimer 'Do not reply to this auto-generated message' discourages direct communication, which is another red flag as legitimate organizations typically provide contact options. The keywords 'alert' and 'click now' further align with phishing tactics that create a sense of urgency. However, the presence of a named sender ('Avery Nguyen') and the 'Regards' sign-off add a layer of apparent legitimacy, which slightly lowers the certainty.",85
"Subject: Budget planning

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides.

Thanks for reviewing the document.

Best,
Sam Patel",Safe Email,no,no,"The email content appears to be a legitimate communication related to a meeting and document review. It lacks common phishing indicators such as urgent requests for sensitive information, suspicious links, or grammatical errors. The subject line 'Budget planning' and the content about a meeting and draft slides are consistent with typical workplace correspondence. Additionally, the sender's name 'Sam Patel' and the tone of the message seem professional and contextually appropriate. However, without additional context such as the sender's email address or any attachments, a small degree of caution is still warranted.",85
"Dear customer, final warning. Failure to respond will terminate your account. Immediate action is required to avoid penalty. Your case will be referred to prosecution if unresolved.

Keywords: limit fine delete judge

Risk Operations,
Taylor Khan",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Conference registration

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Thanks for reviewing the document.

Best,
Jordan Khan",Safe Email,no,no,"The email content does not exhibit common characteristics of phishing attempts. It lacks urgent language, suspicious links, or requests for sensitive information such as passwords or financial details. The subject line and body are relevant to a professional context, mentioning a draft proposal and a reasonable deadline for feedback. The sender's name, Jordan Khan, appears legitimate and does not raise immediate red flags. However, caution is still advised as phishing emails can sometimes appear subtle; additional context such as the sender's email address, attachment content, or prior communication history should be verified.",20
"Subject: Invoice confirmation

Please find the minutes from our last meeting. Action items are listed at the end of the note for convenience.

I'll share the slides later today.

Best,
Casey Nguyen",Safe Email,no,no,"The email content does not exhibit typical characteristics of a phishing attempt. There are no urgent requests for personal information, suspicious links, or attachments that could contain malware. The subject line 'Invoice confirmation' does not align with the content about meeting minutes and slides, which could indicate a mistake or miscommunication, but it does not inherently suggest malicious intent. The tone is professional, and the sender's name is provided, which adds a layer of authenticity. However, the mismatch between the subject and content could warrant caution, and recipients should verify the sender's identity if there are any doubts.",20
"Dear customer, congratulations! You are the selected recipient of a prize. To redeem your payment of $10,000, please provide your account number to process the total. This offer is limited time.

Keywords: earnings deal fee withdraw help me

Security Team,
Avery Singh",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Weekly status report

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Feel free to add notes before we meet.

Best,
Riley Wong",Safe Email,,no,Error: Invalid or no response from xAI Grok API. Response: No response,
"Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: deadline, limited time, asap, instantly, limited offer, today only

Security Team,
Jordan Khan",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency by using phrases like 'urgent notice,' 'access will expire soon,' 'act now,' and 'time sensitive,' which are tactics often used to pressure recipients into taking immediate action without proper scrutiny. Additionally, the lack of specific details about the account or the organization, combined with a generic signature ('Security Team, Jordan Khan'), raises suspicion as legitimate organizations typically provide clear identification and context. The keywords provided, such as 'deadline,' 'limited time,' and 'asap,' further align with phishing tactics designed to evoke panic or haste. However, there is no explicit malicious link or request for sensitive information in the provided content, which slightly lowers the certainty.",85
"Notice, this is an while supplies last notice regarding your account. Your access will be limited soon. To avoid interruption, act now. This offer is last chance and expires midnight. Follow the instructions now.

Keywords: act now time sensitive expire

Account Services,
Alex Patel",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: deadline, act fast, limited time, act now

Support Desk,
Morgan Patel",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Hello, congratulations! You are the winner of a refund. To collect your payment of €5,000, please provide your account number to process the sum. This deal is limited time.

Keywords: 10000 reward jackpot transfer routing number

Support Desk,
Alex Singh",Phishing Email,yes,yes,"The email exhibits several common characteristics of phishing attempts. Firstly, it uses a sense of urgency with phrases like 'limited time,' which is a tactic often employed to pressure recipients into acting quickly without thorough consideration. Secondly, the request for sensitive information such as an account number to process a payment is a hallmark of phishing scams, as legitimate organizations typically do not request such details via email. Thirdly, the promise of a large, unsolicited refund (€5,000) is a common lure used to entice victims. Additionally, the generic salutation 'Hello' and the lack of specific personalization or verifiable contact information for 'Alex Singh' or the 'Support Desk' raise further suspicion. While the keywords provided (10000 reward jackpot transfer routing number) were not directly in the email content, they align with the theme of financial scams and reinforce the likelihood of phishing intent.",85
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: traveling, soulmate, romance, marry, widow

IT Desk,
Cameron Singh",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Team lunch planning

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Thanks for reviewing the document.

Best,
Casey Patel",Safe Email,,no,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Research discussion

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Avery Patel",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. It lacks urgent language, suspicious links, or requests for sensitive information such as passwords or financial details. The subject line 'Research discussion' and the body of the email appear professional and relevant to a team context, discussing notes and next steps in a document. The sender's name, Avery Patel, is provided, and the tone is collaborative, asking for feedback. However, caution is still advised as phishing emails can sometimes mimic legitimate communication. Without additional context like the sender's email address, attachment content, or external links, it is not possible to definitively rule out phishing, but based on the provided content, it seems unlikely.",20
"Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: login, authentication, change password, access code

Security Team,
Cameron Khan",Phishing Email,yes,yes,"The email content raises several red flags indicative of a phishing attempt. It urges the recipient to perform urgent account verification by resetting their password and providing sensitive information such as a username, 2FA verification code, and recovery key. Legitimate organizations typically do not request such sensitive data via email, especially not in a single message. Additionally, the generic salutation 'Attention' and the lack of specific branding or personalization (e.g., recipient's name or company name) are common in phishing emails. The keywords 'login', 'authentication', 'change password', and 'access code' are often used in phishing attempts to create a sense of urgency and trick users into disclosing credentials. Lastly, the signature 'Security Team, Cameron Khan' lacks verifiable contact information or a recognizable domain, which further casts doubt on its authenticity.",85
"Subject: Invoice confirmation

Hi team, sharing the latest notes from today's sync. Next steps are attached in the document. Let me know your thoughts.

Let me know if the timing works for you.

Best,
Avery Brown",Safe Email,no,no,"The email content does not exhibit clear signs of a phishing attempt. It appears to be a standard business communication with a subject line related to an invoice confirmation and a message body discussing notes from a meeting and next steps in an attached document. There are no urgent requests for sensitive information, suspicious links, or overt attempts to create panic or pressure, which are common in phishing emails. However, caution is still advised as phishing emails can sometimes mimic legitimate communications, and attachments could potentially contain malware. Without additional context such as the sender's email address, domain, or the nature of the attachment, a definitive conclusion cannot be made, but based on the provided content alone, it does not seem overtly malicious.",30
"Hello, we detected a security alert on your account. To restore access, please confirm your information. Your account may be locked until you reactivate it.

Keywords: security alert frozen deactivated

Support Desk,
Cameron Khan",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: might understand, international issues, trust building, sudden emergency, you were wearing, personal story

Compliance Team,
Avery Martinez",Phishing Email,yes,yes,"The email exhibits several red flags commonly associated with phishing attempts. Firstly, it creates a sense of urgency by claiming a 'sudden emergency' as a stranded traveler needing immediate financial assistance. Secondly, the personal reference to a past event (children's hospital charity gala) is a tactic often used to build trust and familiarity, even though it may be fabricated. The mention of 'trust building' further attempts to emotionally manipulate the recipient. Additionally, the request for an 'emergency loan' and the promise of 'replacement cards soon' are typical in scams aiming to extract money or sensitive information. The keywords provided, such as 'trust building' and 'sudden emergency,' align with phishing characteristics. However, the email does not contain overt malicious links or attachments, which slightly lowers the certainty.",85
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: security software, support team, error, technical support

Compliance Team,
Alex Nguyen",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Attention, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: pin, passcode, two factor

Account Services,
Jamie Khan",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Hello, your profile has been suspended. Use the secure link to reset password and restore access. Enter your username and password to continue.

Keywords: backup codes pin recover account

Support Desk,
Avery Khan",Phishing Email,yes,yes,"The email content exhibits several red flags commonly associated with phishing attempts. Firstly, the message claims that the recipient's profile has been suspended, which is a common tactic to create urgency and panic. Secondly, it prompts the user to click on a 'secure link' and enter sensitive information like username and password, which legitimate organizations typically avoid requesting via email. Thirdly, the inclusion of keywords like 'backup codes' and 'pin' alongside 'recover account' suggests an attempt to harvest additional security information. Lastly, the sender's name and signature ('Support Desk, Avery Khan') are generic and lack specific organizational branding or contact details, which is often a sign of a fraudulent email. While there is no explicit malicious link or attachment provided in the content for analysis, the overall tone and structure align with phishing tactics.",85
"Hello, congratulations! You are the selected recipient of a refund. To claim your payment of ₹80,000, please provide your routing number to process the amount. This deal is available today only.

Keywords: discount redeem 10,000

Account Services,
Alex Brown",Phishing Email,yes,yes,"The email exhibits several characteristics of a phishing attempt. It creates a sense of urgency by stating the deal is 'available today only,' which is a common tactic to pressure recipients into acting quickly without thinking. It also requests sensitive financial information, specifically the routing number, which legitimate organizations typically do not ask for via email. Additionally, the promise of a large, unsolicited refund (₹80,000) is a common lure used in phishing scams to entice victims. The sender's name, 'Alex Brown,' and the generic 'Account Services' label do not provide verifiable contact information or a recognizable company name, further raising suspicion. While the keywords 'discount redeem 10,000' seem unrelated to the content, they do not mitigate the red flags present in the email.",85
"Hello, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: asap, final notice, expires, hurry

Support Desk,
Jamie Patel",Phishing Email,yes,yes,"The email content exhibits several characteristics commonly associated with phishing attempts. It creates a sense of urgency with phrases like 'urgent notice,' 'access will expire soon,' 'act now,' and 'time sensitive,' which are tactics often used to pressure recipients into taking immediate action without proper scrutiny. Additionally, the use of keywords such as 'asap,' 'final notice,' 'expires,' and 'hurry' further reinforces this sense of urgency. The email lacks specific details about the account or the organization, which is typical of phishing attempts that aim to be generic enough to target a wide audience. There is also no clear contact information or verifiable identity for 'Jamie Patel' or the 'Support Desk,' which raises suspicion. However, the email does not contain explicit malicious links or requests for sensitive information, which slightly lowers the certainty of it being a phishing attempt.",85
"Subject: Training session notes

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Thanks for reviewing the document.

Best,
Sam Kim",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. There are no urgent requests for sensitive information, suspicious links, or attachments mentioned in the provided text. The subject line and body are professional and relevant to a workplace context, focusing on a training session agenda. The sender's name, 'Sam Kim,' appears legitimate and does not raise immediate red flags. However, without additional context such as the sender's email address, domain, or any embedded links/attachments, a definitive conclusion cannot be made. Users should still exercise caution by verifying the sender's identity and checking for any hidden malicious content not visible in the provided text.",20
"Subject: Weekly status report

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Feel free to add notes before we meet.

Best,
Avery Kim",Safe Email,no,no,"The email content appears to be a legitimate communication regarding a weekly status report and a reminder for a training session. There are no overt signs of phishing such as urgent requests for personal information, suspicious links, or unusual sender behavior. The tone and content are consistent with typical workplace communication, mentioning shared drives and meetings, which are common in professional settings. However, without additional context such as the sender's email address, domain authenticity, or any attachments/links, a small degree of uncertainty remains.",80
"Dear customer, final warning. Failure to respond will freeze your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: warrant prosecution

Support Desk,
Taylor Patel",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Hi there, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: you were wearing, temporary loan, personal story, we talked about, international issues, remembered you mentioning

Account Services,
Sam Nguyen",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Dear user, congratulations! You are the selected recipient of a prize. To claim your payment of $1,200, please provide your account number to process the sum. This deal is limited time.

Keywords: debit card sweepstakes

Support Desk,
Taylor Martinez",Phishing Email,,yes,Error: Invalid or no response from xAI Grok API. Response: No response,
"Subject: Meeting follow-up

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Feel free to add notes before we meet.

Best,
Alex Singh",Safe Email,no,no,"The email content appears to be a legitimate follow-up regarding a meeting. It includes specific details about booking a lab for next Wednesday and mentions a calendar invite with location and equipment details, which are typical elements of a professional or personal communication. There are no suspicious links, urgent requests for sensitive information, or unusual language that might indicate a phishing attempt. The sender's name, Alex Singh, and the tone of the email are consistent with a normal business or personal interaction.",90
"Subject: Code review summary

Sharing the revised documentation with examples. The new endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Alex Garcia",Safe Email,no,no,"The email content does not exhibit common characteristics of a phishing attempt. It lacks urgent language, suspicious links, requests for sensitive information, or grammatical errors often seen in phishing emails. The subject line 'Code review summary' and the body content appear relevant to a professional context, discussing documentation and endpoints, which suggests a legitimate communication. Additionally, the sender's name 'Alex Garcia' and the sign-off 'Best' are typical in workplace correspondence. However, without additional context such as the sender's email address, attachments, or links (which are not present in the provided content), a small degree of caution is still warranted.",85
"Hi there, final warning. Failure to respond will block your account. Immediate action is required to avoid fine. Your case will be referred to the judge if unresolved.

Keywords: close prison seize final warning

Compliance Team,
Casey Singh",Phishing Email,yes,yes,"The email content exhibits several red flags commonly associated with phishing attempts. The use of urgent language such as 'final warning,' 'immediate action required,' and threats like 'block your account,' 'fine,' and 'referred to the judge' are tactics often used to create fear and prompt hasty responses. Additionally, the mention of severe consequences like 'close prison seize' is unusual and likely intended to intimidate. The lack of specific details about the account, the nature of the issue, or verifiable contact information for 'Casey Singh' or the 'Compliance Team' further raises suspicion. Legitimate organizations typically provide clear identification, detailed context, and secure methods to resolve issues rather than vague threats.",85
